Dataset,Prev_Real,Prev_Alvo,Regressor,DySsyn,Erro_Regressor,Erro_DySsyn
ctg.2,0.3,0.3,0.9447999999999996,0.2385156056527813,0.6447999999999996,0.061484394347218696
ctg.2,0.35,0.35,0.8964666666666663,0.2911174562138306,0.5464666666666663,0.05888254378616936
ctg.2,0.4,0.39999999999999997,0.8676999999999996,0.29283231005679117,0.46769999999999956,0.10716768994320885
ctg.2,0.445,0.44999999999999996,0.855,0.31041032376547417,0.41,0.13458967623452583
ctg.2,0.495,0.49999999999999994,0.8568000000000002,0.2780872728772958,0.36180000000000023,0.2169127271227042
ctg.2,0.545,0.5499999999999999,0.7708999999999995,0.35696998610760544,0.22589999999999943,0.1880300138923946
ctg.2,0.6,0.6,0.6219333333333337,0.46089235811480705,0.021933333333333693,0.13910764188519292
ctg.2,0.65,0.65,0.6588666666666668,0.46172475694578347,0.0088666666666668,0.18827524305421656
ctg.2,0.7,0.7,0.5119666666666667,0.5417185144206496,0.18803333333333327,0.1582814855793504
ctg.2,0.75,0.75,0.4997333333333333,0.5262956920973441,0.2502666666666667,0.22370430790265594
ctg.2,0.8,0.7999999999999999,0.4238,0.5898736901910668,0.37620000000000003,0.2101263098089332
ctg.2,0.85,0.85,0.38049999999999995,0.7193954254238155,0.46950000000000003,0.13060457457618446
ctg.2,0.9,0.9,0.3493333333333334,0.7193954254238155,0.5506666666666666,0.1806045745761845
ctg.2,0.95,0.95,0.3332666666666666,0.7086154904710673,0.6167333333333334,0.24138450952893264
ctg.2,0.05,0.05,0.9833000000000023,0.03651382902968353,0.9333000000000022,0.013486170970316472
ctg.2,0.1,0.1,0.9833000000000023,0.08048754331871824,0.8833000000000023,0.019512456681281765
ctg.2,0.15,0.15,0.9833000000000023,0.1010710435589316,0.8333000000000023,0.0489289564410684
ctg.2,0.2,0.2,0.9808666666666686,0.1727694001695982,0.7808666666666686,0.027230599830401825
ctg.2,0.25,0.25,0.9755333333333351,0.1696773745589597,0.7255333333333351,0.0803226254410403
ctg.2,0.3,0.3,0.9693000000000012,0.20386695268989152,0.6693000000000011,0.09613304731010847
ctg.2,0.35,0.35,0.9422666666666665,0.21126313888920756,0.5922666666666665,0.13873686111079242
ctg.2,0.4,0.39999999999999997,0.9015999999999991,0.26334259905922947,0.501599999999999,0.13665740094077056
ctg.2,0.445,0.44999999999999996,0.7623333333333331,0.3595563798435493,0.3173333333333331,0.08544362015645068
ctg.2,0.495,0.49999999999999994,0.7615333333333332,0.37342433535840563,0.2665333333333332,0.12157566464159436
ctg.2,0.545,0.5499999999999999,0.7252999999999998,0.41350784304338034,0.1802999999999998,0.1314921569566197
ctg.2,0.6,0.6,0.6974666666666667,0.42493588409112376,0.0974666666666667,0.17506411590887622
ctg.2,0.65,0.65,0.6603666666666669,0.43705448809637537,0.010366666666666857,0.21294551190362465
ctg.2,0.7,0.7,0.5395666666666669,0.5130067610925926,0.1604333333333331,0.18699323890740738
ctg.2,0.75,0.75,0.5016666666666662,0.5123391821900839,0.24833333333333385,0.2376608178099161
ctg.2,0.8,0.7999999999999999,0.4544999999999995,0.581698981225543,0.34550000000000053,0.21830101877445707
ctg.2,0.85,0.85,0.3708666666666667,0.6627364757212353,0.4791333333333333,0.1872635242787647
ctg.2,0.9,0.9,0.3798333333333335,0.6288051443194126,0.5201666666666664,0.27119485568058743
ctg.2,0.95,0.95,0.3256333333333335,0.7644894069623109,0.6243666666666665,0.18551059303768902
ctg.3,0.05,0.05,0.9833000000000023,0.03703452425806625,0.9333000000000022,0.012965475741933755
ctg.3,0.1,0.1,0.9833000000000023,0.09313798065086448,0.8833000000000023,0.006862019349135523
ctg.3,0.15,0.15,0.9833000000000023,0.11814681928724122,0.8333000000000023,0.03185318071275878
ctg.3,0.2,0.2,0.9691000000000014,0.19227288436120488,0.7691000000000014,0.0077271156387951345
ctg.3,0.25,0.25,0.9522333333333347,0.19545776054380104,0.7022333333333347,0.05454223945619896
ctg.3,0.3,0.3,0.9119333333333329,0.26128124865213714,0.611933333333333,0.038718751347862845
ctg.3,0.35,0.35,0.8115999999999994,0.34997382005280986,0.46159999999999946,2.617994719011918e-05
ctg.3,0.4,0.39999999999999997,0.8023999999999996,0.34837114665809416,0.40239999999999954,0.05162885334190587
ctg.3,0.445,0.44999999999999996,0.7212333333333331,0.4323519399402998,0.27623333333333305,0.012648060059700206
ctg.3,0.495,0.49999999999999994,0.7193999999999996,0.4608506011224367,0.2243999999999996,0.0341493988775633
ctg.3,0.545,0.5499999999999999,0.6682000000000002,0.5269839809017733,0.1232000000000002,0.0180160190982267
ctg.3,0.6,0.6,0.5466333333333334,0.5753001043710975,0.05336666666666656,0.024699895628902513
ctg.3,0.65,0.65,0.4651333333333334,0.5808443714598386,0.18486666666666662,0.06915562854016144
ctg.3,0.7,0.7,0.45040000000000013,0.6592949011744974,0.24959999999999982,0.04070509882550255
ctg.3,0.75,0.75,0.4193333333333337,0.6622027171566095,0.3306666666666663,0.0877972828433905
ctg.3,0.8,0.7999999999999999,0.32786666666666686,0.7497218622785394,0.4721333333333332,0.050278137721460614
ctg.3,0.85,0.85,0.2789999999999999,0.7761553061350825,0.5710000000000001,0.07384469386491743
ctg.3,0.9,0.9,0.19640000000000002,0.7871956702374036,0.7036,0.11280432976259647
ctg.3,0.95,0.95,0.16393333333333335,0.8855542136749055,0.7860666666666666,0.06444578632509446
ctg.3,0.05,0.05,0.9833000000000023,0.04385247291879189,0.9333000000000022,0.0061475270812081095
ctg.3,0.1,0.1,0.9833000000000023,0.07693877545085245,0.8833000000000023,0.023061224549147552
ctg.3,0.15,0.15,0.9718666666666684,0.16422671654641308,0.8218666666666684,0.014226716546413082
ctg.3,0.2,0.2,0.9490333333333346,0.19010868057566666,0.7490333333333346,0.009891319424333356
ctg.3,0.25,0.25,0.9256666666666675,0.24748876192948144,0.6756666666666675,0.002511238070518562
ctg.3,0.3,0.3,0.9184666666666668,0.25127342036612454,0.6184666666666667,0.048726579633875444
ctg.3,0.35,0.35,0.8357666666666662,0.3616820666377858,0.48576666666666624,0.011682066637785815
ctg.3,0.4,0.39999999999999997,0.7815000000000002,0.38050067308462804,0.3815000000000002,0.019499326915371984
ctg.3,0.445,0.44999999999999996,0.7483333333333333,0.3910850363111035,0.3033333333333333,0.05391496368889653
ctg.3,0.495,0.49999999999999994,0.6753333333333328,0.4400859978834461,0.1803333333333328,0.054914002116553895
ctg.3,0.545,0.5499999999999999,0.6374000000000006,0.5329776767916998,0.09240000000000059,0.012022323208300212
ctg.3,0.6,0.6,0.4964666666666668,0.5691812019165865,0.1035333333333332,0.03081879808341348
ctg.3,0.65,0.65,0.4622333333333335,0.599686601753121,0.18776666666666653,0.05031339824687897
ctg.3,0.7,0.7,0.4526666666666669,0.6405986181093755,0.24733333333333307,0.059401381890624494
ctg.3,0.75,0.75,0.39256666666666673,0.7128143850157947,0.35743333333333327,0.03718561498420525
ctg.3,0.8,0.7999999999999999,0.3332666666666667,0.7399089507164852,0.46673333333333333,0.06009104928351483
ctg.3,0.85,0.85,0.26503333333333334,0.8072068011071389,0.5849666666666666,0.04279319889286104
ctg.3,0.9,0.9,0.18889999999999998,0.8135308997770391,0.7111000000000001,0.08646910022296095
ctg.3,0.95,0.95,0.17256666666666662,0.9229870865809277,0.7774333333333333,0.027012913419072304
german,0.05,0.05,0.5257666666666666,0.8318096322932017,0.4757666666666666,0.7818096322932017
german,0.1,0.1,0.38750000000000007,0.7981872623728417,0.2875000000000001,0.6981872623728417
german,0.15,0.15,0.5135000000000002,0.8466730117693863,0.36350000000000016,0.6966730117693862
german,0.2,0.2,0.4679333333333333,0.9750417265565486,0.2679333333333333,0.7750417265565486
german,0.25,0.25,0.3724666666666667,0.9961197214227142,0.12246666666666672,0.7461197214227142
german,0.3,0.3,0.40809999999999985,0.9962230533913305,0.10809999999999986,0.6962230533913305
german,0.35,0.35,0.5123000000000002,0.9682214780797057,0.16230000000000022,0.6182214780797057
german,0.4,0.39999999999999997,0.39439999999999975,0.9974428492111747,0.005600000000000271,0.5974428492111746
german,0.445,0.44999999999999996,0.3696666666666667,0.9746117785507098,0.07533333333333331,0.5296117785507097
german,0.495,0.49999999999999994,0.3540000000000001,0.9781393144182873,0.1409999999999999,0.4831393144182873
german,0.545,0.5499999999999999,0.3643333333333334,0.9935112092069617,0.18066666666666664,0.44851120920696164
german,0.6,0.6,0.3541666666666668,0.9931446961528039,0.24583333333333318,0.3931446961528039
german,0.65,0.65,0.3152666666666668,0.9999554476059523,0.3347333333333332,0.3499554476059523
german,0.7,0.7,0.34376666666666683,0.9999554476059523,0.3562333333333331,0.2999554476059524
german,0.75,0.75,0.32596666666666674,0.9999554476059523,0.42403333333333326,0.24995544760595234
german,0.8,0.7999999999999999,0.3254000000000001,0.9999554476059523,0.47459999999999997,0.1999554476059523
german,0.85,0.85,0.31313333333333354,0.9999554476059523,0.5368666666666664,0.14995544760595236
german,0.9,0.9,0.29850000000000015,0.9999554476059523,0.6014999999999999,0.09995544760595232
german,0.95,0.95,0.2976333333333334,0.9999554476059523,0.6523666666666665,0.049955447605952386
german,0.05,0.05,0.47416666666666657,0.9306937547542348,0.4241666666666666,0.8806937547542347
german,0.1,0.1,0.5185000000000001,0.7269905090072362,0.4185000000000001,0.6269905090072362
german,0.15,0.15,0.4747999999999999,0.939456163271541,0.32479999999999987,0.789456163271541
german,0.2,0.2,0.5189333333333332,0.8938569366734179,0.31893333333333324,0.693856936673418
german,0.25,0.25,0.41573333333333323,0.9518987014415402,0.16573333333333323,0.7018987014415402
german,0.3,0.3,0.3764666666666667,0.9728651147769896,0.07646666666666674,0.6728651147769895
german,0.35,0.35,0.37386666666666674,0.9752954663632732,0.023866666666666758,0.6252954663632733
german,0.4,0.39999999999999997,0.3759,0.9575711472485947,0.02410000000000001,0.5575711472485947
german,0.445,0.44999999999999996,0.40626666666666644,0.9769606338449034,0.038733333333333564,0.5319606338449034
german,0.495,0.49999999999999994,0.3495000000000001,0.972292438129868,0.1454999999999999,0.477292438129868
german,0.545,0.5499999999999999,0.3622,0.9937559863250399,0.18280000000000002,0.4487559863250399
german,0.6,0.6,0.3579666666666666,0.9999554476059523,0.24203333333333338,0.39995544760595236
german,0.65,0.65,0.35313333333333347,0.9995349843871275,0.29686666666666656,0.3495349843871275
german,0.7,0.7,0.34540000000000015,0.9999554476059523,0.3545999999999998,0.2999554476059524
german,0.75,0.75,0.33170000000000016,0.9999554476059523,0.41829999999999984,0.24995544760595234
german,0.8,0.7999999999999999,0.3133666666666668,0.9999554476059523,0.48663333333333325,0.1999554476059523
german,0.85,0.85,0.29223333333333346,0.9999554476059523,0.5577666666666665,0.14995544760595236
german,0.9,0.9,0.28483333333333344,0.9999554476059523,0.6151666666666666,0.09995544760595232
german,0.95,0.95,0.2922666666666668,0.9999554476059523,0.6577333333333332,0.049955447605952386
haberman,0.05,0.05,0.9439666666666676,0.03735683298375479,0.8939666666666676,0.01264316701624521
haberman,0.1,0.1,0.9274000000000012,4.4552394047661854e-05,0.8274000000000012,0.09995544760595235
haberman,0.15,0.15,0.8459333333333331,4.4552394047661854e-05,0.6959333333333331,0.14995544760595234
haberman,0.2,0.2,0.9220000000000006,0.00751088536429584,0.7220000000000006,0.19248911463570417
haberman,0.25,0.25,0.9112000000000005,4.4552394047661854e-05,0.6612000000000005,0.24995544760595234
haberman,0.3,0.3,0.9167999999999998,4.4552394047661854e-05,0.6167999999999998,0.29995544760595233
haberman,0.35,0.35,0.8669333333333331,0.02129056504118337,0.5169333333333331,0.3287094349588166
haberman,0.4,0.39999999999999997,0.8525999999999995,4.4552394047661854e-05,0.45259999999999945,0.39995544760595236
haberman,0.445,0.44999999999999996,0.8319999999999997,4.4552394047661854e-05,0.38699999999999973,0.44495544760595235
haberman,0.495,0.49999999999999994,0.8248000000000001,4.4552394047661854e-05,0.3298000000000001,0.49495544760595234
haberman,0.545,0.5499999999999999,0.8174000000000001,4.4552394047661854e-05,0.2724000000000001,0.5449554476059524
haberman,0.6,0.6,0.7913666666666663,0.004796213147101661,0.19136666666666635,0.5952037868528983
haberman,0.65,0.65,0.7808999999999996,4.4552394047661854e-05,0.13089999999999957,0.6499554476059524
haberman,0.7,0.7,0.7605333333333333,4.4552394047661854e-05,0.06053333333333333,0.6999554476059523
haberman,0.75,0.75,0.7798333333333335,4.4552394047661854e-05,0.02983333333333349,0.7499554476059523
haberman,0.8,0.7999999999999999,0.7649000000000001,4.4552394047661854e-05,0.03509999999999991,0.7999554476059524
haberman,0.85,0.85,0.7076333333333333,4.4552394047661854e-05,0.14236666666666664,0.8499554476059523
haberman,0.9,0.9,0.7592999999999995,0.004683439899668518,0.1407000000000005,0.8953165601003314
haberman,0.95,0.95,0.7348666666666666,4.4552394047661854e-05,0.2151333333333334,0.9499554476059523
haberman,0.05,0.05,0.8843000000000009,0.039443070079709666,0.8343000000000008,0.010556929920290337
haberman,0.1,0.1,0.8900333333333335,4.4552394047661854e-05,0.7900333333333335,0.09995544760595235
haberman,0.15,0.15,0.8801000000000007,4.4552394047661854e-05,0.7301000000000006,0.14995544760595234
haberman,0.2,0.2,0.8419333333333334,4.4552394047661854e-05,0.6419333333333335,0.19995544760595235
haberman,0.25,0.25,0.9152000000000003,4.4552394047661854e-05,0.6652000000000003,0.24995544760595234
haberman,0.3,0.3,0.8503333333333326,4.4552394047661854e-05,0.5503333333333327,0.29995544760595233
haberman,0.35,0.35,0.8266333333333332,4.4552394047661854e-05,0.47663333333333324,0.3499554476059523
haberman,0.4,0.39999999999999997,0.8644333333333329,0.06844713238163919,0.4644333333333329,0.33155286761836084
haberman,0.445,0.44999999999999996,0.8301333333333331,4.4552394047661854e-05,0.38513333333333305,0.44495544760595235
haberman,0.495,0.49999999999999994,0.7867000000000002,4.4552394047661854e-05,0.2917000000000002,0.49495544760595234
haberman,0.545,0.5499999999999999,0.8042333333333332,4.4552394047661854e-05,0.2592333333333332,0.5449554476059524
haberman,0.6,0.6,0.7406333333333335,4.4552394047661854e-05,0.1406333333333335,0.5999554476059523
haberman,0.65,0.65,0.8021666666666669,0.05718475780271838,0.1521666666666669,0.5928152421972817
haberman,0.7,0.7,0.7447000000000001,4.4552394047661854e-05,0.044700000000000184,0.6999554476059523
haberman,0.75,0.75,0.7321666666666663,4.4552394047661854e-05,0.0178333333333337,0.7499554476059523
haberman,0.8,0.7999999999999999,0.7659333333333331,4.4552394047661854e-05,0.03406666666666691,0.7999554476059524
haberman,0.85,0.85,0.7530666666666668,4.4552394047661854e-05,0.0969333333333332,0.8499554476059523
haberman,0.9,0.9,0.7228666666666665,4.4552394047661854e-05,0.17713333333333348,0.8999554476059524
haberman,0.95,0.95,0.6596000000000004,4.4552394047661854e-05,0.29039999999999955,0.9499554476059523
ionosphere,0.05,0.05,0.9462333333333347,0.05445182845822709,0.8962333333333347,0.004451828458227086
ionosphere,0.1,0.1,0.9462333333333347,0.08665578474879684,0.8462333333333347,0.013344215251203162
ionosphere,0.15,0.15,0.921700000000001,0.1483076976788434,0.7717000000000009,0.001692302321156608
ionosphere,0.2,0.2,0.918633333333334,0.18018491012686105,0.7186333333333339,0.019815089873138958
ionosphere,0.25,0.25,0.8993666666666659,0.2445251291790651,0.6493666666666659,0.005474870820934896
ionosphere,0.3,0.3,0.8461666666666671,0.27446320863545665,0.5461666666666671,0.025536791364543343
ionosphere,0.35,0.35,0.7437666666666668,0.3439660436525744,0.3937666666666668,0.006033956347425595
ionosphere,0.4,0.39999999999999997,0.7035000000000005,0.35744622683538446,0.30350000000000044,0.04255377316461556
ionosphere,0.445,0.44999999999999996,0.6431000000000004,0.4493515293735494,0.19810000000000044,0.004351529373549379
ionosphere,0.495,0.49999999999999994,0.5833333333333335,0.46577124499458883,0.08833333333333349,0.029228755005411167
ionosphere,0.545,0.5499999999999999,0.5018999999999999,0.5202357752015235,0.04310000000000014,0.02476422479847651
ionosphere,0.6,0.6,0.4355666666666666,0.590693210595639,0.16443333333333338,0.009306789404361027
ionosphere,0.65,0.65,0.4444666666666668,0.563590433912383,0.20553333333333323,0.08640956608761707
ionosphere,0.7,0.7,0.34146666666666653,0.6887149004193673,0.3585333333333334,0.011285099580632618
ionosphere,0.75,0.75,0.32133333333333336,0.7082113863344318,0.42866666666666664,0.041788613665568186
ionosphere,0.8,0.7999999999999999,0.2797999999999999,0.7391439134519974,0.5202000000000002,0.060856086548002675
ionosphere,0.85,0.85,0.2159333333333334,0.8527232480913048,0.6340666666666666,0.002723248091304864
ionosphere,0.9,0.9,0.21456666666666674,0.8182218876691256,0.6854333333333333,0.0817781123308744
ionosphere,0.95,0.95,0.16979999999999998,0.9279831016067673,0.7802,0.02201689839323262
ionosphere,0.05,0.05,0.9340333333333346,0.038822034071275754,0.8840333333333346,0.011177965928724248
ionosphere,0.1,0.1,0.933500000000001,0.09909583666325505,0.833500000000001,0.0009041633367449509
ionosphere,0.15,0.15,0.9307000000000009,0.150615144046245,0.7807000000000008,0.000615144046244992
ionosphere,0.2,0.2,0.918666666666667,0.18559037671871204,0.718666666666667,0.014409623281287975
ionosphere,0.25,0.25,0.8780666666666663,0.2518325442097832,0.6280666666666663,0.0018325442097831823
ionosphere,0.3,0.3,0.8191000000000008,0.29792532431416074,0.5191000000000008,0.0020746756858392446
ionosphere,0.35,0.35,0.7876333333333336,0.30310867883947074,0.43763333333333365,0.04689132116052924
ionosphere,0.4,0.39999999999999997,0.687,0.3693184242046053,0.28700000000000003,0.03068157579539471
ionosphere,0.445,0.44999999999999996,0.620700000000001,0.4482860136213743,0.17570000000000102,0.0032860136213743174
ionosphere,0.495,0.49999999999999994,0.5848666666666673,0.48017923793577244,0.08986666666666732,0.014820762064227555
ionosphere,0.545,0.5499999999999999,0.5108999999999999,0.5213126030849997,0.03410000000000013,0.023687396915000325
ionosphere,0.6,0.6,0.43613333333333326,0.6263062618838375,0.16386666666666672,0.026306261883837556
ionosphere,0.65,0.65,0.3883666666666668,0.6057767323727127,0.2616333333333332,0.044223267627287344
ionosphere,0.7,0.7,0.3326000000000001,0.7583443995894124,0.36739999999999984,0.0583443995894124
ionosphere,0.75,0.75,0.3298666666666666,0.7238809727068108,0.4201333333333334,0.026119027293189157
ionosphere,0.8,0.7999999999999999,0.23499999999999996,0.7750077502383508,0.5650000000000001,0.024992249761649266
ionosphere,0.85,0.85,0.24923333333333336,0.7980341135183028,0.6007666666666667,0.0519658864816972
ionosphere,0.9,0.9,0.21446666666666667,0.8904589036349558,0.6855333333333333,0.009541096365044188
ionosphere,0.95,0.95,0.16743333333333327,0.9192743798255896,0.7825666666666666,0.030725620174410384
iris.2,0.05,0.05,0.9833000000000023,0.09936288997835713,0.9333000000000022,0.049362889978357125
iris.2,0.1,0.1,0.960566666666668,0.16376190317867656,0.860566666666668,0.06376190317867655
iris.2,0.15,0.15,0.9186666666666677,0.20779199032516232,0.7686666666666677,0.05779199032516233
iris.2,0.2,0.2,0.9070333333333345,0.23118310457728097,0.7070333333333345,0.031183104577280962
iris.2,0.25,0.25,0.8094999999999997,0.29178582914094014,0.5594999999999997,0.041785829140940145
iris.2,0.3,0.3,0.6856999999999995,0.38289563075239835,0.38569999999999954,0.08289563075239836
iris.2,0.35,0.35,0.642266666666666,0.39121590896861846,0.292266666666666,0.041215908968618487
iris.2,0.4,0.39999999999999997,0.6148,0.4414833289024224,0.2148,0.0414833289024224
iris.2,0.445,0.44999999999999996,0.48046666666666693,0.532611163737542,0.035466666666666924,0.08761116373754202
iris.2,0.495,0.49999999999999994,0.4575666666666666,0.5231419813803353,0.037433333333333374,0.0281419813803353
iris.2,0.545,0.5499999999999999,0.3350666666666666,0.5718489389861146,0.20993333333333342,0.026848938986114512
iris.2,0.6,0.6,0.33590000000000003,0.6415430070402334,0.26409999999999995,0.04154300704023339
iris.2,0.65,0.65,0.28146666666666653,0.6809121957183729,0.3685333333333335,0.030912195718372892
iris.2,0.7,0.7,0.20523333333333332,0.7326184588449366,0.49476666666666663,0.03261845884493664
iris.2,0.75,0.75,0.20329999999999998,0.7636313063435877,0.5467,0.013631306343587668
iris.2,0.8,0.7999999999999999,0.1630999999999999,0.813937298291267,0.6369000000000001,0.013937298291266997
iris.2,0.85,0.85,0.07623333333333335,0.8369980980119724,0.7737666666666666,0.013001901988027531
iris.2,0.9,0.9,0.015299999999999911,0.9187113946294193,0.8847000000000002,0.018711394629419287
iris.2,0.95,0.95,0.015299999999999911,0.9563888452976,0.9347000000000001,0.006388845297600088
iris.2,0.05,0.05,0.9833000000000023,0.0927269152026591,0.9333000000000022,0.0427269152026591
iris.2,0.1,0.1,0.9637000000000016,0.14380381704422857,0.8637000000000016,0.04380381704422856
iris.2,0.15,0.15,0.9230666666666678,0.19517582742521816,0.7730666666666678,0.04517582742521817
iris.2,0.2,0.2,0.9043666666666678,0.2551570246012424,0.7043666666666677,0.05515702460124239
iris.2,0.25,0.25,0.8113999999999997,0.32627534896017946,0.5613999999999997,0.07627534896017946
iris.2,0.3,0.3,0.6979999999999996,0.3429939128074053,0.39799999999999963,0.04299391280740533
iris.2,0.35,0.35,0.6377999999999996,0.43359813435886296,0.2877999999999996,0.08359813435886299
iris.2,0.4,0.39999999999999997,0.624733333333333,0.4163885289452061,0.224733333333333,0.016388528945206093
iris.2,0.445,0.44999999999999996,0.6110000000000002,0.4820106284852336,0.1660000000000002,0.03701062848523362
iris.2,0.495,0.49999999999999994,0.4194999999999998,0.5421613728042254,0.07550000000000018,0.04716137280422539
iris.2,0.545,0.5499999999999999,0.3539333333333333,0.6021905202625351,0.19106666666666672,0.057190520262535016
iris.2,0.6,0.6,0.3470000000000001,0.6402807254657139,0.2529999999999999,0.04028072546571393
iris.2,0.65,0.65,0.30549999999999994,0.68850118815417,0.3445000000000001,0.03850118815417003
iris.2,0.7,0.7,0.2118666666666667,0.746931673427123,0.48813333333333325,0.04693167342712301
iris.2,0.75,0.75,0.16886666666666658,0.7823406258497487,0.5811333333333334,0.03234062584974873
iris.2,0.8,0.7999999999999999,0.10960000000000006,0.8199236863336301,0.6904,0.019923686333630064
iris.2,0.85,0.85,0.07216666666666668,0.8664240206387268,0.7778333333333333,0.016424020638726833
iris.2,0.9,0.9,0.015299999999999911,0.9070917426309438,0.8847000000000002,0.007091742630943809
iris.2,0.95,0.95,0.015299999999999911,0.9580469093862032,0.9347000000000001,0.008046909386203227
iris.3,0.05,0.05,0.9833000000000023,0.08845418452783047,0.9333000000000022,0.03845418452783046
iris.3,0.1,0.1,0.9613333333333349,0.12498595032171769,0.861333333333335,0.024985950321717687
iris.3,0.15,0.15,0.8631666666666675,0.1775836964112077,0.7131666666666675,0.027583696411207698
iris.3,0.2,0.2,0.8527666666666676,0.20386695268989152,0.6527666666666676,0.003866952689891512
iris.3,0.25,0.25,0.8042333333333329,0.2612366962580895,0.5542333333333329,0.011236696258089485
iris.3,0.3,0.3,0.7240333333333328,0.2355662835302489,0.42403333333333276,0.0644337164697511
iris.3,0.35,0.35,0.6686333333333333,0.3294357503584236,0.3186333333333333,0.020564249641576382
iris.3,0.4,0.39999999999999997,0.6127333333333334,0.40482681626923855,0.21273333333333333,0.004826816269238532
iris.3,0.445,0.44999999999999996,0.6005000000000001,0.4236611482951238,0.15550000000000014,0.021338851704876205
iris.3,0.495,0.49999999999999994,0.41956666666666675,0.5074558601934386,0.07543333333333324,0.012455860193438584
iris.3,0.545,0.5499999999999999,0.3799000000000001,0.5081618242030258,0.1650999999999999,0.03683817579697424
iris.3,0.6,0.6,0.32069999999999993,0.6008558410476882,0.27930000000000005,0.0008558410476882106
iris.3,0.65,0.65,0.28593333333333315,0.6236074429660389,0.36406666666666687,0.02639255703396115
iris.3,0.7,0.7,0.2103666666666667,0.6872854341778748,0.48963333333333325,0.012714565822125157
iris.3,0.75,0.75,0.17156666666666665,0.7463514481077679,0.5784333333333334,0.0036485518922321214
iris.3,0.8,0.7999999999999999,0.16486666666666658,0.7919782863930295,0.6351333333333334,0.00802171360697057
iris.3,0.85,0.85,0.0775666666666667,0.8342411531622883,0.7724333333333333,0.01575884683771167
iris.3,0.9,0.9,0.01966666666666656,0.8869086673654305,0.8803333333333334,0.013091332634569519
iris.3,0.95,0.95,0.015299999999999911,0.9582717597499124,0.9347000000000001,0.008271759749912455
iris.3,0.05,0.05,0.9833000000000023,0.09011476189464407,0.9333000000000022,0.040114761894644066
iris.3,0.1,0.1,0.9580000000000014,0.13962900428671332,0.8580000000000014,0.039629004286713315
iris.3,0.15,0.15,0.856733333333334,0.16979606492122729,0.706733333333334,0.01979606492122729
iris.3,0.2,0.2,0.8481666666666675,0.2297479241459054,0.6481666666666674,0.02974792414590538
iris.3,0.25,0.25,0.7475333333333327,0.2663532684197877,0.4975333333333327,0.01635326841978768
iris.3,0.3,0.3,0.7111666666666665,0.2957224716530976,0.4111666666666665,0.004277528346902371
iris.3,0.35,0.35,0.6264999999999996,0.3442330969676765,0.27649999999999963,0.005766903032323467
iris.3,0.4,0.39999999999999997,0.6120666666666668,0.38313718826387555,0.21206666666666674,0.016862811736124472
iris.3,0.445,0.44999999999999996,0.5915666666666669,0.4443520622441793,0.1465666666666669,0.0006479377558207267
iris.3,0.495,0.49999999999999994,0.4288333333333332,0.4906546821292626,0.06616666666666682,0.004345317870737386
iris.3,0.545,0.5499999999999999,0.33879999999999993,0.5480744060259201,0.2062000000000001,0.003074406025920018
iris.3,0.6,0.6,0.3250999999999999,0.5674723304507564,0.2749000000000001,0.032527669549243576
iris.3,0.65,0.65,0.28343333333333315,0.6298647864649505,0.3665666666666669,0.020135213535049545
iris.3,0.7,0.7,0.24573333333333333,0.7031858206599455,0.4542666666666666,0.0031858206599455485
iris.3,0.75,0.75,0.17640000000000003,0.7215587444293723,0.5736,0.02844125557062771
iris.3,0.8,0.7999999999999999,0.1648666666666666,0.792185733477814,0.6351333333333334,0.007814266522186086
iris.3,0.85,0.85,0.1303,0.8457802398761145,0.7197,0.004219760123885474
iris.3,0.9,0.9,0.015699999999999905,0.8999861186193595,0.8843000000000001,1.3881380640512475e-05
iris.3,0.95,0.95,0.015299999999999911,0.9414074406586959,0.9347000000000001,0.008592559341304096
mammographic,0.05,0.05,0.8763,0.30697523737866045,0.8262999999999999,0.25697523737866046
mammographic,0.1,0.1,0.8172333333333341,0.3253238246849623,0.7172333333333342,0.2253238246849623
mammographic,0.15,0.15,0.6981666666666658,0.37625473938045023,0.5481666666666658,0.22625473938045024
mammographic,0.2,0.2,0.7658000000000003,0.3618094586395159,0.5658000000000003,0.1618094586395159
mammographic,0.25,0.25,0.7465333333333329,0.3804783968876042,0.49653333333333294,0.1304783968876042
mammographic,0.3,0.3,0.6332333333333333,0.4221415374876017,0.3332333333333333,0.1221415374876017
mammographic,0.35,0.35,0.6215333333333338,0.4510458691014772,0.27153333333333385,0.10104586910147723
mammographic,0.4,0.39999999999999997,0.4828333333333332,0.5300979278457013,0.0828333333333332,0.1300979278457013
mammographic,0.445,0.44999999999999996,0.41776666666666673,0.5063063518663524,0.027233333333333276,0.061306351866352415
mammographic,0.495,0.49999999999999994,0.3876666666666668,0.5824773428754577,0.10733333333333317,0.08747734287545772
mammographic,0.545,0.5499999999999999,0.3654666666666667,0.5848182035383952,0.17953333333333332,0.03981820353839516
mammographic,0.6,0.6,0.3027333333333335,0.6207993151410183,0.29726666666666646,0.020799315141018293
mammographic,0.65,0.65,0.29260000000000025,0.6159977817571639,0.3573999999999998,0.03400221824283611
mammographic,0.7,0.7,0.14693333333333325,0.7267085758886533,0.5530666666666667,0.026708575888653385
mammographic,0.75,0.75,0.1605000000000001,0.6936235224327497,0.5894999999999999,0.05637647756725028
mammographic,0.8,0.7999999999999999,0.08383333333333325,0.7658331576362971,0.7161666666666668,0.03416684236370293
