Dataset,Prev_Real,Prev_Alvo,Regressor,DySsyn,Erro_Regressor,Erro_DySsyn,Tempo_Regressor,Tempo_DySsyn,Tempo_Médio_Regressor,Tempo_Médio_DySsyn
balance.1,0.05,0.05,0.11890666666666667,0.06779918655316772,0.06890666666666667,0.017799186553167715,0.011560600018128753,0.11643609998282045,0.010099702635718705,0.11545612894176309
balance.1,0.1,0.1,0.11550999999999992,0.1304622672936292,0.015509999999999913,0.03046226729362919,0.010622700036037713,0.12073119997512549,0.010099702635718705,0.11545612894176309
balance.1,0.15,0.15,0.18046333333333386,0.20072626180092823,0.03046333333333387,0.050726261800928235,0.010993000003509223,0.11824470001738518,0.010099702635718705,0.11545612894176309
balance.1,0.2,0.2,0.1778533333333338,0.2080551279025063,0.022146666666666204,0.008055127902506287,0.00974010000936687,0.11212760000489652,0.010099702635718705,0.11545612894176309
balance.1,0.25,0.25,0.2444766666666668,0.3016620475944151,0.0055233333333332135,0.05166204759441512,0.011667000013403594,0.1164497000281699,0.010099702635718705,0.11545612894176309
balance.1,0.3,0.3,0.3591633333333327,0.3527819478778306,0.059163333333332735,0.05278194787783064,0.011146900011226535,0.1651172999991104,0.010099702635718705,0.11545612894176309
balance.1,0.35,0.35,0.38432666666666565,0.4124565109635291,0.03432666666666567,0.06245651096352911,0.010967499983962625,0.11529829999199137,0.010099702635718705,0.11545612894176309
balance.1,0.39375,0.39999999999999997,0.40611999999999937,0.44923875612611625,0.012369999999999381,0.055488756126116257,0.010773100017104298,0.12014499999349937,0.010099702635718705,0.11545612894176309
balance.1,0.45,0.44999999999999996,0.4100699999999993,0.43421473253117104,0.03993000000000069,0.015785267468828967,0.010845499986317009,0.11532879999140278,0.010099702635718705,0.11545612894176309
balance.1,0.49375,0.49999999999999994,0.4261299999999998,0.48366149264699726,0.06762000000000024,0.010088507353002762,0.010676999983843416,0.11611400003312156,0.010099702635718705,0.11545612894176309
balance.1,0.54375,0.5499999999999999,0.5881233333333323,0.5409439814920983,0.044373333333332377,0.002806018507901631,0.011404899996705353,0.11681820004014298,0.010099702635718705,0.11545612894176309
balance.1,0.6,0.6,0.5766866666666656,0.5131042194545717,0.023313333333334407,0.08689578054542824,0.010704400017857552,0.1164118999731727,0.010099702635718705,0.11545612894176309
balance.1,0.65,0.65,0.6282733333333327,0.6681079073459233,0.021726666666667338,0.01810790734592327,0.010590100020635873,0.11245000001508743,0.010099702635718705,0.11545612894176309
balance.1,0.7,0.7,0.6342699999999991,0.6486504289940807,0.06573000000000084,0.0513495710059193,0.008657599973957986,0.10686699999496341,0.010099702635718705,0.11545612894176309
balance.1,0.75,0.75,0.8155599999999986,0.7391745432229051,0.06555999999999862,0.0108254567770949,0.008878900029230863,0.11215990001801401,0.010099702635718705,0.11545612894176309
balance.1,0.79375,0.7999999999999999,0.8135333333333319,0.7370402730771176,0.01978333333333193,0.05670972692288234,0.008533099957276136,0.10663729999214411,0.010099702635718705,0.11545612894176309
balance.1,0.85,0.85,0.8222433333333322,0.7892916667658679,0.027756666666667762,0.06070833323413205,0.008718999975826591,0.10703180002747104,0.010099702635718705,0.11545612894176309
balance.1,0.9,0.9,0.8816533333333328,0.8341659709973329,0.018346666666667177,0.0658340290026671,0.008581300033256412,0.11113099998328835,0.010099702635718705,0.11545612894176309
balance.1,0.95,0.95,0.8837966666666663,0.8818865950082947,0.06620333333333361,0.06811340499170526,0.010744199971668422,0.11471729999175295,0.010099702635718705,0.11545612894176309
balance.1,0.05,0.05,0.11517999999999991,0.0786995739501746,0.0651799999999999,0.028699573950174598,0.010650600015651435,0.11759139999048784,0.010099702635718705,0.11545612894176309
balance.1,0.1,0.1,0.11618999999999995,0.15220532514980745,0.01618999999999994,0.05220532514980744,0.010632299992721528,0.11691049998626113,0.010099702635718705,0.11545612894176309
balance.1,0.15,0.15,0.17684666666666715,0.20081745498249454,0.026846666666667157,0.05081745498249454,0.010742400016169995,0.11340229999041185,0.010099702635718705,0.11545612894176309
balance.1,0.2,0.2,0.18103000000000052,0.24980237558385204,0.018969999999999487,0.04980237558385203,0.009026899992022663,0.10955860000103712,0.010099702635718705,0.11545612894176309
balance.1,0.25,0.25,0.26636666666666703,0.2751691726450439,0.01636666666666703,0.025169172645043925,0.008751100045628846,0.10887369996635243,0.010099702635718705,0.11545612894176309
balance.1,0.3,0.3,0.2905733333333331,0.30610046156350196,0.009426666666666916,0.006100461563501969,0.008812699990812689,0.10783419996732846,0.010099702635718705,0.11545612894176309
balance.1,0.35,0.35,0.36831999999999965,0.3701352135350496,0.01831999999999967,0.0201352135350496,0.008721799997147173,0.11692659999243915,0.010099702635718705,0.11545612894176309
balance.1,0.39375,0.39999999999999997,0.4026166666666658,0.42710844145054594,0.008866666666665801,0.03335844145054595,0.010818900016602129,0.11452129995450377,0.010099702635718705,0.11545612894176309
balance.1,0.45,0.44999999999999996,0.41580666666666605,0.436960510390181,0.034193333333333964,0.013039489609818988,0.011112899985164404,0.11535179999191314,0.010099702635718705,0.11545612894176309
balance.1,0.49375,0.49999999999999994,0.4301866666666666,0.48492892994289805,0.06356333333333342,0.008821070057101976,0.010588100005406886,0.11737639998318627,0.010099702635718705,0.11545612894176309
balance.1,0.54375,0.5499999999999999,0.5762299999999989,0.5386001622717439,0.032479999999998954,0.005149837728256057,0.008694800024386495,0.10788279998814687,0.010099702635718705,0.11545612894176309
balance.1,0.6,0.6,0.6000499999999989,0.5633460918762779,4.999999999888427e-05,0.036653908123722045,0.008753100002650172,0.10863169998629019,0.010099702635718705,0.11545612894176309
balance.1,0.65,0.65,0.6333533333333321,0.6349713644028321,0.01664666666666792,0.015028635597167939,0.00858879997394979,0.11499299999559298,0.010099702635718705,0.11545612894176309
balance.1,0.7,0.7,0.6947733333333321,0.683948638247314,0.005226666666667823,0.016051361752685955,0.008626900031231344,0.1197429999592714,0.010099702635718705,0.11545612894176309
balance.1,0.75,0.75,0.6298233333333323,0.6467062651971863,0.12017666666666771,0.10329373480281367,0.010833300009835511,0.11472860001958907,0.010099702635718705,0.11545612894176309
balance.1,0.79375,0.7999999999999999,0.8059299999999994,0.7596856458227912,0.012179999999999414,0.03406435417720877,0.010678599996026605,0.1151580999721773,0.010099702635718705,0.11545612894176309
balance.1,0.85,0.85,0.8135466666666654,0.7794865398145433,0.03645333333333456,0.07051346018545668,0.01058900001225993,0.1154374000034295,0.010099702635718705,0.11545612894176309
balance.1,0.9,0.9,0.8861866666666661,0.9023277352372251,0.0138133333333339,0.0023277352372250704,0.010707799985539168,0.1169270999962464,0.010099702635718705,0.11545612894176309
balance.1,0.95,0.95,0.8832299999999996,0.9140314272277489,0.06677000000000033,0.03596857277225107,0.010651800024788827,0.11526729998877272,0.010099702635718705,0.11545612894176309
balance.3,0.05,0.05,0.0329699999999999,0.03952103676929307,0.0170300000000001,0.010478963230706934,0.008795599977020174,0.10844079998787493,0.010654752631365371,0.11662412368490263
balance.3,0.1,0.1,0.07401999999999995,0.07889066195276967,0.02598000000000006,0.021109338047230336,0.008743299986235797,0.1162445999798365,0.010654752631365371,0.11662412368490263
balance.3,0.15,0.15,0.17503000000000046,0.170939656133479,0.02503000000000047,0.020939656133479007,0.010862099996302277,0.11705520004034042,0.010654752631365371,0.11662412368490263
