Dataset,Prev_Real,Prev_Alvo,Regressor,DySsyn,Erro_Regressor,Erro_DySsyn,Tempo_Regressor,Tempo_DySsyn,Tempo_Médio_Regressor,Tempo_Médio_DySsyn
balance.1,0.05,0.05,0.11969333333333336,0.14170306180668313,0.06969333333333336,0.09170306180668313,0.01282169995829463,0.13051670003915206,0.012041018414923823,0.12641619474283958
balance.1,0.1,0.1,0.11720666666666667,0.13749705231206388,0.017206666666666662,0.03749705231206388,0.008843899995554239,0.13010680000297725,0.012041018414923823,0.12641619474283958
balance.1,0.15,0.15,0.17434666666666704,0.19578389799085305,0.024346666666667044,0.045783897990853056,0.010795300011523068,0.13711119996150956,0.012041018414923823,0.12641619474283958
balance.1,0.2,0.2,0.1805766666666672,0.25355457418603783,0.01942333333333282,0.05355457418603782,0.016798999975435436,0.16257139999652281,0.012041018414923823,0.12641619474283958
balance.1,0.25,0.25,0.24180000000000015,0.2771539132744564,0.008199999999999846,0.027153913274456376,0.013364800019189715,0.15179579996038228,0.012041018414923823,0.12641619474283958
balance.1,0.3,0.3,0.3622066666666661,0.33560801833620035,0.06220666666666613,0.035608018336200364,0.016775699972640723,0.13295100000686944,0.012041018414923823,0.12641619474283958
balance.1,0.34444444444444444,0.35,0.2927166666666665,0.3078239300295303,0.05172777777777793,0.03662051441491415,0.009803700027987361,0.10837570001604035,0.012041018414923823,0.12641619474283958
balance.1,0.4,0.39999999999999997,0.39389333333333265,0.4047404960057713,0.006106666666667371,0.004740496005771255,0.02218259999062866,0.12009050004417077,0.012041018414923823,0.12641619474283958
balance.1,0.4444444444444444,0.44999999999999996,0.4171599999999994,0.461302379366277,0.027284444444445,0.016857934921832574,0.011588900000788271,0.11618880002060905,0.012041018414923823,0.12641619474283958
balance.1,0.49444444444444446,0.49999999999999994,0.7253700000000001,0.5004020379593253,0.2309255555555556,0.005957593514880788,0.008701599959749728,0.1404560999944806,0.012041018414923823,0.12641619474283958
balance.1,0.5444444444444444,0.5499999999999999,0.5984833333333321,0.5451121313770847,0.05403888888888775,0.000667686932640299,0.011377699964214116,0.12786360003519803,0.012041018414923823,0.12641619474283958
balance.1,0.6,0.6,0.5865366666666657,0.5315803457727234,0.01346333333333427,0.06841965422727658,0.010674700024537742,0.11449419998098165,0.012041018414923823,0.12641619474283958
balance.1,0.65,0.65,0.6278266666666655,0.6484374128600402,0.02217333333333449,0.0015625871399598257,0.014419500017538667,0.1325885999831371,0.012041018414923823,0.12641619474283958
balance.1,0.6944444444444444,0.7,0.619319999999999,0.6331399085910749,0.07512444444444544,0.06130453585336948,0.010786300001200289,0.11824050004361197,0.012041018414923823,0.12641619474283958
balance.1,0.75,0.75,0.8059299999999994,0.764954509591578,0.05592999999999937,0.014954509591577958,0.0109461999963969,0.11345229996368289,0.012041018414923823,0.12641619474283958
balance.1,0.8,0.7999999999999999,0.8164666666666653,0.8065595731639232,0.016466666666665297,0.0065595731639231936,0.008710899972356856,0.12850980000803247,0.012041018414923823,0.12641619474283958
balance.1,0.85,0.85,0.8407766666666654,0.8038303583317774,0.009223333333334582,0.04616964166822257,0.022621500014793128,0.12304450001101941,0.012041018414923823,0.12641619474283958
balance.1,0.9,0.9,0.8644199999999993,0.8189893477963512,0.03558000000000072,0.08101065220364878,0.010672400007024407,0.1167478000279516,0.012041018414923823,0.12641619474283958
balance.1,0.95,0.95,0.9180333333333341,0.932380415285337,0.03196666666666581,0.01761958471466296,0.010741800011601299,0.11969819996738806,0.012041018414923823,0.12641619474283958
balance.1,0.05,0.05,0.11844999999999999,0.12099097189963642,0.06844999999999998,0.07099097189963642,0.010402699990663677,0.13316070003202185,0.012041018414923823,0.12641619474283958
balance.1,0.1,0.1,0.17446000000000036,0.15268924507441206,0.07446000000000036,0.052689245074412056,0.011016100004781038,0.13874200003920123,0.012041018414923823,0.12641619474283958
balance.1,0.15,0.15,0.18035333333333387,0.17877838800120255,0.03035333333333387,0.028778388001202554,0.013075799972284585,0.13968490000115708,0.012041018414923823,0.12641619474283958
balance.1,0.2,0.2,0.1942833333333338,0.26006877308649096,0.005716666666666204,0.060068773086490945,0.010814600042067468,0.11625059996731579,0.012041018414923823,0.12641619474283958
balance.1,0.25,0.25,0.28388666666666645,0.3018193732358959,0.033886666666666454,0.051819373235895916,0.010638399980962276,0.11635860003298149,0.012041018414923823,0.12641619474283958
balance.1,0.3,0.3,0.355086666666666,0.3233755058552246,0.05508666666666601,0.023375505855224632,0.008588999975472689,0.10849690000759438,0.012041018414923823,0.12641619474283958
balance.1,0.34444444444444444,0.35,0.39017333333333243,0.43462993125812105,0.045728888888887986,0.09018548681367661,0.008519699971657246,0.11468160001095384,0.012041018414923823,0.12641619474283958
balance.1,0.4,0.39999999999999997,0.39284999999999914,0.4226920031999952,0.007150000000000878,0.022692003199995203,0.010631799988914281,0.12928250001277775,0.012041018414923823,0.12641619474283958
balance.1,0.4444444444444444,0.44999999999999996,0.41343333333333265,0.4608227558761569,0.031011111111111767,0.016378311431712478,0.01926969998748973,0.1382179000065662,0.012041018414923823,0.12641619474283958
balance.1,0.49444444444444446,0.49999999999999994,0.4256766666666665,0.4875076689553774,0.06876777777777798,0.006936775489067071,0.018641799979377538,0.12250420002965257,0.012041018414923823,0.12641619474283958
balance.1,0.5444444444444444,0.5499999999999999,0.5761133333333323,0.5025344671645139,0.03166888888888786,0.04190997727993051,0.010816299996804446,0.12405929999658838,0.012041018414923823,0.12641619474283958
balance.1,0.6,0.6,0.6027433333333322,0.5687230605988894,0.0027433333333322096,0.03127693940111054,0.008710999973118305,0.13564140000380576,0.012041018414923823,0.12641619474283958
balance.1,0.65,0.65,0.6189299999999991,0.5992335944027067,0.03107000000000093,0.050766405597293285,0.010864400013815612,0.11546940001426265,0.012041018414923823,0.12641619474283958
balance.1,0.6944444444444444,0.7,0.6345799999999994,0.6682488739052147,0.05986444444444505,0.026195570539229718,0.01061870000557974,0.1264695999561809,0.012041018414923823,0.12641619474283958
balance.1,0.75,0.75,0.767449999999999,0.70082777425907,0.017449999999998966,0.04917222574093005,0.008712799986824393,0.13178509997669607,0.012041018414923823,0.12641619474283958
balance.1,0.8,0.7999999999999999,0.8170299999999986,0.7737231924668075,0.017029999999998546,0.026276807533192503,0.011598700017202646,0.1326763000106439,0.012041018414923823,0.12641619474283958
balance.1,0.85,0.85,0.8164666666666653,0.7682993219074936,0.033533333333334636,0.08170067809250636,0.010667199967429042,0.1205828000092879,0.012041018414923823,0.12641619474283958
balance.1,0.9,0.9,0.8407766666666654,0.8199597111210047,0.05922333333333463,0.08004028887899528,0.010660800035111606,0.11525980004807934,0.012041018414923823,0.12641619474283958
balance.1,0.95,0.95,0.8840299999999996,0.8555417326518018,0.0659700000000003,0.09445826734819818,0.010680999956093729,0.1196883000084199,0.012041018414923823,0.12641619474283958
balance.3,0.05,0.05,0.05685666666666657,0.06165042421889666,0.0068566666666665665,0.011650424218896657,0.00891040003625676,0.10933819995261729,0.011398686840517544,0.12397117895000663
balance.3,0.1,0.1,0.11742666666666662,0.12969826334882745,0.017426666666666618,0.02969826334882744,0.010862700000870973,0.1287990000564605,0.011398686840517544,0.12397117895000663
balance.3,0.15,0.15,0.1749133333333338,0.19960396785126083,0.024913333333333815,0.04960396785126084,0.011737899971194565,0.1278800999862142,0.011398686840517544,0.12397117895000663
balance.3,0.2,0.2,0.1751400000000005,0.14002893163640678,0.02485999999999952,0.05997106836359323,0.008801700023468584,0.11348549998365343,0.011398686840517544,0.12397117895000663
balance.3,0.25,0.25,0.1805766666666672,0.24469428905021484,0.06942333333333281,0.0053057109497851584,0.011050300032366067,0.1821129000163637,0.011398686840517544,0.12397117895000663
balance.3,0.3,0.3,0.3626599999999995,0.31684180236587967,0.0626599999999995,0.016841802365879677,0.010724099993240088,0.12731010001152754,0.011398686840517544,0.12397117895000663
balance.3,0.34444444444444444,0.35,0.36277333333333284,0.3046692526147623,0.018328888888888395,0.039775191829682144,0.011511299991980195,0.11611469998024404,0.011398686840517544,0.12397117895000663
balance.3,0.4,0.39999999999999997,0.3779199999999991,0.38571750716776976,0.022080000000000932,0.014282492832230265,0.010788499959744513,0.1293252000468783,0.011398686840517544,0.12397117895000663
balance.3,0.4444444444444444,0.44999999999999996,0.39397333333333245,0.3995744550237292,0.050471111111111966,0.04486998942071524,0.010641800006851554,0.14136000000871718,0.011398686840517544,0.12397117895000663
balance.3,0.49444444444444446,0.49999999999999994,0.16302999999999992,0.4832808829369104,0.33141444444444457,0.011163561507534059,0.011655599984806031,0.1271271000150591,0.011398686840517544,0.12397117895000663
