Dataset,Prev_Real,Prev_Alvo,Regressor,DySsyn,Erro_Regressor,Erro_DySsyn,Tempo_Regressor,Tempo_DySsyn,Tempo_Médio_Regressor,Tempo_Médio_DySsyn
balance.1,0.04,0.05,0.11945666666666672,0.2115067847941557,0.07945666666666673,0.17150678479415568,0.012853900028858334,0.1349286999902688,0.012405215797786551,0.12072510263073798
balance.1,0.1,0.1,0.1421100000000002,0.1802294625209087,0.0421100000000002,0.0802294625209087,0.01372689998243004,0.15552260004915297,0.012405215797786551,0.12072510263073798
balance.1,0.14,0.15,0.19462666666666714,0.2354994549391774,0.05462666666666713,0.09549945493917739,0.016080500034149736,0.17072419996839017,0.012405215797786551,0.12072510263073798
balance.1,0.2,0.2,0.1751333333333337,0.19403003904900218,0.024866666666666315,0.005969960950997832,0.07729230000404641,0.2242353999754414,0.012405215797786551,0.12072510263073798
balance.1,0.24,0.25,0.1953033333333338,0.2559448601611219,0.04469666666666619,0.0159448601611219,0.011622600024566054,0.11031889996957034,0.012405215797786551,0.12072510263073798
balance.1,0.3,0.3,0.28583999999999987,0.26939667226029856,0.014160000000000117,0.030603327739701425,0.009306500025559217,0.11264440004015341,0.012405215797786551,0.12072510263073798
balance.1,0.34,0.35,0.3662899999999997,0.3534468836573525,0.026289999999999702,0.01344688365735247,0.010762899997644126,0.11331480002263561,0.012405215797786551,0.12072510263073798
balance.1,0.4,0.39999999999999997,0.386009999999999,0.3936411646572921,0.013990000000001002,0.006358835342707925,0.010608499986119568,0.11607210000511259,0.012405215797786551,0.12072510263073798
balance.1,0.44,0.44999999999999996,0.41105666666666585,0.4362315305442157,0.028943333333334154,0.0037684694557842957,0.0106618000427261,0.11330629995791242,0.012405215797786551,0.12072510263073798
balance.1,0.48,0.49999999999999994,0.4289399999999996,0.48132341650868793,0.05106000000000038,0.0013234165086879468,0.011248000024352223,0.11245949997100979,0.012405215797786551,0.12072510263073798
balance.1,0.54,0.5499999999999999,0.5907166666666654,0.5369528358702742,0.05071666666666541,0.0030471641297258323,0.011158199980854988,0.11450530000729486,0.012405215797786551,0.12072510263073798
balance.1,0.6,0.6,0.6149133333333323,0.6035424776702393,0.014913333333332335,0.003542477670239297,0.010758300020825118,0.11262549995444715,0.012405215797786551,0.12072510263073798
balance.1,0.64,0.65,0.6333533333333321,0.6465371053260367,0.006646666666667911,0.006537105326036685,0.010725100000854582,0.12096519995247945,0.012405215797786551,0.12072510263073798
balance.1,0.7,0.7,0.6282833333333325,0.6240007407541668,0.07171666666666743,0.07599925924583317,0.011207600007764995,0.1255288000102155,0.012405215797786551,0.12072510263073798
balance.1,0.74,0.75,0.6231833333333322,0.6097061004332471,0.11681666666666779,0.13029389956675286,0.0106112000066787,0.11194820003584027,0.012405215797786551,0.12072510263073798
balance.1,0.8,0.7999999999999999,0.8126499999999989,0.7570863600641311,0.012649999999998829,0.04291363993586894,0.01075360004324466,0.11316750000696629,0.012405215797786551,0.12072510263073798
balance.1,0.84,0.85,0.8254366666666665,0.8676747507868598,0.014563333333333484,0.02767475078685988,0.00865099998190999,0.11088520003249869,0.012405215797786551,0.12072510263073798
balance.1,0.9,0.9,0.8782633333333327,0.8450895907519812,0.021736666666667293,0.05491040924801882,0.010891900048591197,0.11310939997201785,0.012405215797786551,0.12072510263073798
balance.1,0.94,0.95,0.8848099999999995,0.8903039056820311,0.055190000000000405,0.04969609431796884,0.01060969999525696,0.11410690000047907,0.012405215797786551,0.12072510263073798
balance.1,0.04,0.05,0.03171999999999989,0.019340658162243857,0.008280000000000114,0.020659341837756143,0.010803200013469905,0.11929120001150295,0.012405215797786551,0.12072510263073798
balance.1,0.1,0.1,0.11845333333333335,0.20761064815876518,0.01845333333333335,0.10761064815876517,0.011305099993478507,0.11724580003647134,0.012405215797786551,0.12072510263073798
balance.1,0.14,0.15,0.17468666666666705,0.16773222638910124,0.03468666666666703,0.027732226389101222,0.010815400048159063,0.11449670000001788,0.012405215797786551,0.12072510263073798
balance.1,0.2,0.2,0.17762666666666715,0.13834398288094257,0.022373333333332857,0.06165601711905744,0.010813899978529662,0.11715200002072379,0.012405215797786551,0.12072510263073798
balance.1,0.24,0.25,0.2172333333333338,0.23740653819509677,0.022766666666666185,0.0025934618049032188,0.010614399972837418,0.11297390004619956,0.012405215797786551,0.12072510263073798
balance.1,0.3,0.3,0.38053999999999893,0.3551038107543932,0.08053999999999895,0.05510381075439319,0.008549899968784302,0.10929910000413656,0.012405215797786551,0.12072510263073798
balance.1,0.34,0.35,0.3600033333333325,0.3377638685478546,0.020003333333332485,0.0022361314521454068,0.010748100001364946,0.11274770001182333,0.012405215797786551,0.12072510263073798
balance.1,0.4,0.39999999999999997,0.38884333333333243,0.43995399401280094,0.011156666666667592,0.03995399401280092,0.010913099977187812,0.1151153999962844,0.012405215797786551,0.12072510263073798
balance.1,0.44,0.44999999999999996,0.3916633333333327,0.3905476393734776,0.048336666666667305,0.04945236062652242,0.010682100022677332,0.11407840001629665,0.012405215797786551,0.12072510263073798
balance.1,0.48,0.49999999999999994,0.3974533333333325,0.41953545510269674,0.08254666666666749,0.06046454489730324,0.010864200012292713,0.14807210001163185,0.012405215797786551,0.12072510263073798
balance.1,0.54,0.5499999999999999,0.5739499999999988,0.5590374642194043,0.033949999999998814,0.01903746421940422,0.009552500036079437,0.11455239995848387,0.012405215797786551,0.12072510263073798
balance.1,0.6,0.6,0.5980433333333324,0.5818618759162798,0.001956666666667606,0.018138124083720175,0.011215100006666034,0.11943540000356734,0.012405215797786551,0.12072510263073798
balance.1,0.64,0.65,0.6171366666666658,0.6065342603942706,0.022863333333334235,0.033465739605729405,0.009517099999357015,0.11933549999957904,0.012405215797786551,0.12072510263073798
balance.1,0.7,0.7,0.6271166666666657,0.6444332620262054,0.0728833333333343,0.05556673797379452,0.010837200039532036,0.11430999997537583,0.012405215797786551,0.12072510263073798
balance.1,0.74,0.75,0.8028066666666659,0.7057678136946898,0.0628066666666659,0.03423218630531022,0.009284300031140447,0.10710799996741116,0.012405215797786551,0.12072510263073798
balance.1,0.8,0.7999999999999999,0.6284733333333323,0.6464619231610813,0.17152666666666772,0.15353807683891874,0.008795999980065972,0.10666190000483766,0.012405215797786551,0.12072510263073798
balance.1,0.84,0.85,0.7586833333333313,0.7051503562354847,0.0813166666666687,0.13484964376451525,0.008723200007807463,0.10797870001988485,0.012405215797786551,0.12072510263073798
balance.1,0.9,0.9,0.883576666666666,0.8396447070929963,0.01642333333333401,0.0603552929070037,0.008798299997579306,0.1087606999790296,0.012405215797786551,0.12072510263073798
balance.1,0.94,0.95,0.8849366666666665,0.8896202178694677,0.055063333333333464,0.05037978213053229,0.009034599992446601,0.10857009998289868,0.012405215797786551,0.12072510263073798
balance.3,0.04,0.05,0.03410999999999992,0.040377408616988505,0.005890000000000083,0.00037740861698850464,0.011096400034148246,0.11357909999787807,0.010966789469086123,0.12193475790033852
balance.3,0.1,0.1,0.1183333333333333,0.12550282770578625,0.0183333333333333,0.02550282770578624,0.01084979996085167,0.11621910001849756,0.010966789469086123,0.12193475790033852
balance.3,0.14,0.15,0.17503000000000046,0.1626646264424636,0.03503000000000045,0.022664626442463587,0.01076390000525862,0.11415580002358183,0.010966789469086123,0.12193475790033852
balance.3,0.2,0.2,0.20302333333333392,0.28783284292742106,0.003023333333333905,0.08783284292742105,0.010699199978262186,0.11441249999916181,0.010966789469086123,0.12193475790033852
balance.3,0.24,0.25,0.19440000000000046,0.23561640497355252,0.04559999999999953,0.004383595026447473,0.009058199997525662,0.10598809999646619,0.010966789469086123,0.12193475790033852
balance.3,0.3,0.3,0.3705999999999994,0.29226139549166086,0.07059999999999939,0.007738604508339131,0.008880000037606806,0.15046879998408258,0.010966789469086123,0.12193475790033852
balance.3,0.34,0.35,0.3683599999999993,0.3004443184139434,0.028359999999999275,0.0395556815860566,0.009568000037688762,0.14908189995912835,0.010966789469086123,0.12193475790033852
balance.3,0.4,0.39999999999999997,0.386009999999999,0.3718573985092572,0.013990000000001002,0.028142601490742825,0.008678800018969923,0.11122259998228401,0.010966789469086123,0.12193475790033852
balance.3,0.44,0.44999999999999996,0.5807299999999991,0.4660601394247416,0.14072999999999908,0.026060139424741613,0.01059800002258271,0.12480360001791269,0.010966789469086123,0.12193475790033852
balance.3,0.48,0.49999999999999994,0.16190333333333315,0.4655597951556517,0.3180966666666668,0.01444020484434827,0.01244829996721819,0.11665710003580898,0.010966789469086123,0.12193475790033852
balance.3,0.54,0.5499999999999999,0.5787133333333323,0.5100589610771503,0.03871333333333227,0.029941038922849716,0.011255499965045601,0.11748070002067834,0.010966789469086123,0.12193475790033852
balance.3,0.6,0.6,0.6299366666666656,0.6539125619087801,0.029936666666665612,0.05391256190878013,0.010698099969886243,0.11247689998708665,0.010966789469086123,0.12193475790033852
balance.3,0.64,0.65,0.6125299999999989,0.5831022946216496,0.027470000000001105,0.05689770537835037,0.011002599960193038,0.11081780004315078,0.010966789469086123,0.12193475790033852
balance.3,0.7,0.7,0.7744799999999985,0.7651048739214888,0.07447999999999855,0.06510487392148889,0.008777699957136065,0.11201850004727021,0.010966789469086123,0.12193475790033852
balance.3,0.74,0.75,0.8170299999999987,0.7796052301768109,0.07702999999999871,0.039605230176810946,0.010586699994746596,0.11302800005069003,0.010966789469086123,0.12193475790033852
balance.3,0.8,0.7999999999999999,0.8513299999999986,0.7953981068411113,0.05132999999999854,0.0046018931588887035,0.010740900004748255,0.1138558000093326,0.010966789469086123,0.12193475790033852
balance.3,0.84,0.85,0.8816533333333328,0.8710360027431113,0.041653333333332876,0.031036002743111357,0.010730599984526634,0.11448599997675046,0.010966789469086123,0.12193475790033852
balance.3,0.9,0.9,0.8799799999999993,0.8212967941637529,0.020020000000000704,0.07870320583624713,0.010710199945606291,0.11699050001334399,0.010966789469086123,0.12193475790033852
balance.3,0.94,0.95,0.8805466666666663,0.8729288540598006,0.05945333333333369,0.06707114594019936,0.01053420000243932,0.11723859998164698,0.010966789469086123,0.12193475790033852
balance.3,0.04,0.05,0.16870000000000043,0.1028558694602194,0.12870000000000043,0.0628558694602194,0.01336270000319928,0.12085980002302676,0.010966789469086123,0.12193475790033852
balance.3,0.1,0.1,0.11393333333333323,0.12761378017707675,0.013933333333333228,0.027613780177076747,0.011177800013683736,0.11286170000676066,0.010966789469086123,0.12193475790033852
balance.3,0.14,0.15,0.11901333333333336,0.13084009247908807,0.020986666666666653,0.009159907520911947,0.011693799984641373,0.12156130000948906,0.010966789469086123,0.12193475790033852
balance.3,0.2,0.2,0.1729833333333337,0.16655348055342128,0.0270166666666663,0.033446519446578726,0.011780600005295128,0.12839099997654557,0.010966789469086123,0.12193475790033852
balance.3,0.24,0.25,0.1804633333333339,0.2807577234307234,0.0595366666666661,0.040757723430723425,0.010570799990091473,0.13354700000490993,0.010966789469086123,0.12193475790033852
balance.3,0.3,0.3,0.17502666666666714,0.15678702656858612,0.12497333333333285,0.14321297343141387,0.01126299996394664,0.11969930003397167,0.010966789469086123,0.12193475790033852
balance.3,0.34,0.35,0.3631099999999995,0.2682361509207678,0.023109999999999464,0.07176384907923222,0.014184199972078204,0.1446468000067398,0.010966789469086123,0.12193475790033852
balance.3,0.4,0.39999999999999997,0.38143666666666587,0.3701630587813294,0.018563333333334153,0.029836941218670643,0.012504299986176193,0.12448469997616485,0.010966789469086123,0.12193475790033852
balance.3,0.44,0.44999999999999996,0.38419333333333244,0.3909910586049091,0.05580666666666756,0.04900894139509088,0.0111077000037767,0.16360730002634227,0.010966789469086123,0.12193475790033852
balance.3,0.48,0.49999999999999994,0.5990666666666655,0.6110533100089199,0.11906666666666554,0.13105331000891995,0.011322000005748123,0.12176090001594275,0.010966789469086123,0.12193475790033852
balance.3,0.54,0.5499999999999999,0.16099666666666657,0.4626646645323183,0.37900333333333347,0.07733533546768173,0.012270000006537884,0.11900210002204403,0.010966789469086123,0.12193475790033852
balance.3,0.6,0.6,0.6185733333333324,0.5991525386311142,0.018573333333332442,0.0008474613688858046,0.011459200002718717,0.12049420003313571,0.010966789469086123,0.12193475790033852
balance.3,0.64,0.65,0.6173633333333324,0.6335740333838557,0.022636666666667637,0.006425966616144363,0.010936500038951635,0.11901379999471828,0.010966789469086123,0.12193475790033852
balance.3,0.7,0.7,0.6946566666666657,0.6964273497443925,0.005343333333334255,0.00357265025560749,0.00976220000302419,0.11540579999564216,0.010966789469086123,0.12193475790033852
balance.3,0.74,0.75,0.7771199999999984,0.7306033277397014,0.037119999999998377,0.00939667226029861,0.010988800029736012,0.12170659995172173,0.010966789469086123,0.12193475790033852
balance.3,0.8,0.7999999999999999,0.8180766666666653,0.722801534331496,0.018076666666665298,0.07719846566850408,0.01222319999942556,0.13679850002517924,0.010966789469086123,0.12193475790033852
balance.3,0.84,0.85,0.826436666666666,0.8291007194736268,0.013563333333333927,0.010899280526373123,0.012229399988427758,0.11983979999786243,0.010966789469086123,0.12193475790033852
balance.3,0.9,0.9,0.8245333333333327,0.865083772374624,0.07546666666666735,0.03491622762537605,0.011107300000730902,0.12191489996621385,0.010966789469086123,0.12193475790033852
balance.3,0.94,0.95,0.8847099999999997,0.866269740571058,0.05529000000000028,0.07373025942894196,0.009117399982642382,0.12294390000170097,0.010966789469086123,0.12193475790033852
breast-cancer,0.04,0.05,0.03422666666666658,0.03333018195366147,0.005773333333333422,0.006669818046338531,0.012866400007624179,0.14937609998742118,0.013423818416317533,0.14124799473670704
breast-cancer,0.1,0.1,0.10918,0.08976756648009293,0.009179999999999994,0.010232433519907075,0.01584399997955188,0.1400599000044167,0.013423818416317533,0.14124799473670704
breast-cancer,0.14,0.15,0.1731066666666672,0.14255267356822116,0.0331066666666672,0.002552673568221142,0.012684299959801137,0.14699119998840615,0.013423818416317533,0.14124799473670704
breast-cancer,0.2,0.2,0.19226000000000046,0.17530532439665997,0.007739999999999553,0.024694675603340044,0.019705799990333617,0.2929642999661155,0.013423818416317533,0.14124799473670704
breast-cancer,0.24,0.25,0.29437999999999964,0.2747670698854848,0.05437999999999965,0.034767069885484836,0.01574489998165518,0.1295807000133209,0.013423818416317533,0.14124799473670704
