real,err_CC,err_ACC,err_PACC,err_MS,err_EMQ,err_Dys,dataset
0.4984210526315789,0.10652280701754384,0.15210526315822723,0.10652280701791253,0.11762396063557215,0.072937369,0.044686592,iris.3.csv
0.4984210526315789,0.28582242143454306,0.38370468869260416,0.2789267957082261,0.3601972828292831,0.097678969,0.262518314,jm1-processed.csv
0.4984210526315789,0.064461404,0.036842105263608385,0.064461404,0.036052632,0.021824626838881166,0.014228005,kdd_JapaneseVowels.csv
0.4984210526315789,0.14154999999999998,0.082368421,0.14155000000006687,0.083552632,0.074737944,0.008814687,kin8nm.csv
0.4984210526315789,0.073503509,0.063684211,0.073503509,0.055450679,0.03691846,0.018532219,letter-recognition.csv
0.4984210526315789,0.12101842105263158,0.10000000000032731,0.12101842105286159,0.099094818,0.035099667,0.063995151,magic.csv
0.4984210526315789,0.12152927144249513,0.089362529,0.11241507212626818,0.08583754,0.060255099,0.025582441,mammographic.csv
0.4984210526315789,0.047628947,0.061578947,0.047628947,0.033818684,0.022153518226241755,0.011665165,mozilla.csv
0.4984210526315789,0.054856448,0.037812276066897986,0.054782247,0.037643637,0.015541376705524971,0.02210226,namao.csv
0.4984210526315789,0.012938596491228069,0.008157895,0.012938596491208288,0.007887451,0.00595872,0.001928731,occupancy.csv
0.4984210526315789,0.093087719,0.082631579,0.093087719,0.076108881,0.011602045624952637,0.064506835,page-blocks.csv
0.4984210526315789,0.19190877192982453,0.1605263157898005,0.1919087719301257,0.1143203097577552,0.017160591933923844,0.097159718,pageblocks.5.csv
0.4984210526315789,0.044163158,0.006315789,0.044163158,0.006452304,0.013093632258044201,0.006641329,pendigits.csv
0.4984210526315789,0.11773859649122809,0.075789474,0.1177385964915426,0.0773977,0.032616977,0.044780723,phoneme.csv
0.4984210526315789,0.018790351,0.007368421,0.018790350877405732,0.007218859,0.010146789,0.00292793,php50jXam.csv
0.4984210526315789,0.12565789473684208,0.091052632,0.12565789473708455,0.0921875,0.040466836055419335,0.051720664,phpGUrE90.csv
0.4984210526315789,0.012000000000000009,0.008684211,0.012,0.007846789,0.007280776,0.000566014,phpMD2hR6.csv
0.4984210526315789,0.070457018,0.033947368,0.070457018,0.031109945481519914,0.048914943,0.017804998,phpWfYmlu.csv
0.4984210526315789,0.001849428,0.000278566,0.001849387,0.000280977,0.001366169,0.001085192,phphQEck0.csv
0.4984210526315789,0.11620438596491227,0.049210526315717644,0.11620438596495028,0.050451065,0.068097195,0.01764613,phplE7q6h.csv
0.4984210526315789,0.3239456140350877,0.34184210526231773,0.32394561403436545,0.32576047186733875,0.08214312,0.243617352,phpmPOD5A.csv
0.4984210526315789,0.079369298,0.068421053,0.079369298,0.064838551,0.027405723,0.037432828,phpwRjVjk.csv
0.4984210526315789,0.087485088,0.020263157894992802,0.087485088,0.021447368,0.049820458616965234,0.02837309,phpxijhaP.csv
0.4984210526315789,0.040635088,0.025263157894750005,0.040635087719411815,0.023709184311405174,0.018185256832865492,0.005523927,pol.csv
0.4984210526315789,0.23310789473684213,0.23315789473681742,0.2331078947368201,0.2327557031122709,0.22789314624882265,0.004862557,pollen.csv
0.4984210526315789,0.1626763157894737,0.061578947368513666,0.16267631578952205,0.061842105,0.11593435154969223,0.054092246,puma32H.csv
0.4984210526315789,0.1338385964912281,0.091842105,0.13383859649133106,0.09200076,0.046779654,0.045221107,puma8NH.csv
0.4984210526315789,0.2300416374269006,0.22896871732293692,0.23012013090115696,0.21808509269863377,0.2188350358449409,0.000749943,quake.csv
0.4984210526315789,0.17581929824561404,0.14000000000027638,0.1758192982457444,0.14763157894736265,0.1388353616478877,0.008796217,sonar.csv
0.4984210526315789,0.12206578947368418,0.082894737,0.12206578947381985,0.082770898,0.037821882,0.044949015,space_ga.csv
0.4984210526315789,0.061946491228070194,0.041842105263548805,0.061946491228333234,0.041922301,0.02876745,0.013154851,spambase(1).csv
0.4984210526315789,0.062361878,0.033907531,0.06211267,0.03447052,0.034267347,0.000203173,spambase.csv
0.4984210526315789,0.2520298245614035,0.351578947,0.25202982456157735,0.2884210526315712,0.15333147840130695,0.135089574,spectf.csv
0.4984210526315789,0.096887719,0.043421053,0.096887719,0.044406647,0.02271468,0.021691967,sylva_prior.csv
0.4984210526315789,0.10670438596491227,0.017631579,0.10670438596519183,0.017631578947366132,0.068825593,0.051194014,tictactoe.csv
0.4984210526315789,0.24683440763149886,0.2049202377111008,0.21319700755184293,0.20474487923600285,0.14382924712159828,0.060915632,transfusion.csv
0.4984210526315789,0.000333333,4.982436247206354e-13,0.000333333,1.7164632288612617e-16,0.000234843,0.000234843,visualizing_soil.csv
0.4984210526315789,0.10704912280701753,0.079736842,0.10704912280719618,0.07842361,0.043010054,0.035413556,wind.csv
0.4984210526315789,0.1439342105263158,0.1134210526316312,0.1439342105263544,0.11243041497975699,0.059624709413253936,0.052805706,wine-q-red.csv
0.4984210526315789,0.1740035087719298,0.15289473684190147,0.17400350877174176,0.15366375591324294,0.047078975,0.106584781,wine-q-white.csv
0.4984210526315789,0.088446491,0.062368421,0.088446491,0.062368421052616835,0.031761294,0.030607127,wine.1.csv
