pkl_name,dataset,erro_medio_regressor
moss_GIGANTE_v2.pkl,kin8nm.csv,0.18267578947368532
moss_GIGANTE_v2.pkl,letter-recognition.csv,0.066316316
moss_GIGANTE_v2.pkl,magic.csv,0.085071237
moss_GIGANTE_v2.pkl,mammographic.csv,0.068615974
moss_GIGANTE_v2.pkl,mozilla.csv,0.057397333333333654
moss_GIGANTE_v2.pkl,namao.csv,0.033104947
moss_GIGANTE_v2.pkl,occupancy.csv,0.011329614035087542
moss_GIGANTE_v2.pkl,page-blocks.csv,0.079147
moss_GIGANTE_v2.pkl,pageblocks.5.csv,0.26268175438596486
moss_GIGANTE_v2.pkl,pendigits.csv,0.017170385964912226
moss_GIGANTE_v2.pkl,phoneme.csv,0.10298803508771953
moss_GIGANTE_v2.pkl,php50jXam.csv,0.01149686
moss_GIGANTE_v2.pkl,phpGUrE90.csv,0.096243246
moss_GIGANTE_v2.pkl,phpMD2hR6.csv,0.009363877
moss_GIGANTE_v2.pkl,phpWfYmlu.csv,0.050753114035087844
moss_GIGANTE_v2.pkl,phphQEck0.csv,0.010588807017543755
moss_GIGANTE_v2.pkl,phplE7q6h.csv,0.10954131578947426
moss_GIGANTE_v2.pkl,phpmPOD5A.csv,0.4587895877193008
moss_GIGANTE_v2.pkl,phpwRjVjk.csv,0.051763675
moss_GIGANTE_v2.pkl,phpxijhaP.csv,0.042717464912281095
moss_GIGANTE_v2.pkl,pol.csv,0.024178386
moss_GIGANTE_v2.pkl,pollen.csv,0.3014215175438609
moss_GIGANTE_v2.pkl,puma32H.csv,0.22779047368421246
moss_GIGANTE_v2.pkl,puma8NH.csv,0.080247965
moss_GIGANTE_v2.pkl,quake.csv,0.45724909649123086
moss_GIGANTE_v2.pkl,sonar.csv,0.29203327192982514
moss_GIGANTE_v2.pkl,space_ga.csv,0.059662693
moss_GIGANTE_v2.pkl,spambase(1).csv,0.033350351
moss_GIGANTE_v2.pkl,spambase.csv,0.026252412280701666
moss_GIGANTE_v2.pkl,spectf.csv,0.4664849649122807
moss_GIGANTE_v2.pkl,sylva_prior.csv,0.076951158
moss_GIGANTE_v2.pkl,tictactoe.csv,0.11857944736842115
moss_GIGANTE_v2.pkl,transfusion.csv,0.4454934736842105
moss_GIGANTE_v2.pkl,visualizing_soil.csv,0.010408517543859734
moss_GIGANTE_v2.pkl,wind.csv,0.037307623
moss_GIGANTE_v2.pkl,wine-q-red.csv,0.098378526
moss_GIGANTE_v2.pkl,wine-q-white.csv,0.2551842192982469
moss_GIGANTE_v2.pkl,wine.1.csv,0.057930088
moss_GIGANTE_v2.pkl,wine.2.csv,0.041919912
moss_GIGANTE_v2.pkl,wine.3.csv,0.016833622807017876
moss_GIGANTE_v2.pkl,winetype.csv,0.012298254385964965
moss_GIGANTE_v2.pkl,yeast.csv,0.45629478947368424
moss_LEVE_v2.pkl,1460_banana.csv,0.048435964912280235
moss_LEVE_v2.pkl,1462_banknote-authentication.csv,0.033481579
moss_LEVE_v2.pkl,1466_cardiotocography.csv,0.035354386
moss_LEVE_v2.pkl,1475_first-order-theorem-proving.csv,0.053080702
moss_LEVE_v2.pkl,1479_hill-valley.csv,0.3236728070175441
moss_LEVE_v2.pkl,1485_madelon.csv,0.19557807017543927
moss_LEVE_v2.pkl,1489_phoneme.csv,0.10706403508771874
moss_LEVE_v2.pkl,1494_qsar-biodeg.csv,0.16797456140350792
moss_LEVE_v2.pkl,1496_ringnorm.csv,0.033807018
moss_LEVE_v2.pkl,1497_wall-robot-navigation.csv,0.027616666666666262
moss_LEVE_v2.pkl,1504_steel-plates-fault.csv,0.040170175
moss_LEVE_v2.pkl,1507_twonorm.csv,0.040074561403508104
moss_LEVE_v2.pkl,1526_wall-robot-navigation.csv,0.037032456
moss_LEVE_v2.pkl,1535_volcanoes-b5.csv,0.4091324561403516
moss_LEVE_v2.pkl,1538_volcanoes-d1.csv,0.47966052631579265
moss_LEVE_v2.pkl,1539_volcanoes-d2.csv,0.47713070175438904
moss_LEVE_v2.pkl,1540_volcanoes-d3.csv,0.4774070175438626
moss_LEVE_v2.pkl,1541_volcanoes-d4.csv,0.4775359649122837
moss_LEVE_v2.pkl,1566_hill-valley.csv,0.3053728070175436
moss_LEVE_v2.pkl,182_satimage.csv,0.037186842
moss_LEVE_v2.pkl,23_cmc.csv,0.20770526315789506
moss_LEVE_v2.pkl,28_optdigits.csv,0.11109649122807064
moss_LEVE_v2.pkl,294_satellite_image.csv,0.03747807
moss_LEVE_v2.pkl,30_page-blocks.csv,0.082483333
moss_LEVE_v2.pkl,312_scene.csv,0.46432807017544103
moss_LEVE_v2.pkl,375_JapaneseVowels.csv,0.034308772
moss_LEVE_v2.pkl,40733_yeast.csv,0.4597271929824562
moss_LEVE_v2.pkl,44_spambase.csv,0.030942982456139807
moss_LEVE_v2.pkl,4538_GesturePhaseSegmentationProcessed.csv,0.4566692982456141
moss_LEVE_v2.pkl,60_waveform-5000.csv,0.1239061403508773
moss_LEVE_v2.pkl,679_rmftsa_sleepdata.csv,0.18205877192982473
moss_LEVE_v2.pkl,AedesQuinx.csv,0.050409649
moss_LEVE_v2.pkl,AedesSex.csv,0.03472807
moss_LEVE_v2.pkl,ArabicDigit.csv,0.032099123
moss_LEVE_v2.pkl,BNG.csv,0.036752632
moss_LEVE_v2.pkl,BNG_breast-w.csv,0.036221052631578134
moss_LEVE_v2.pkl,HTRU.csv,0.093692105
moss_LEVE_v2.pkl,MagicTelescope.csv,0.09542807
moss_LEVE_v2.pkl,abalone.csv,0.068404386
moss_LEVE_v2.pkl,ailerons.csv,0.037790351
moss_LEVE_v2.pkl,anuranCalls.csv,0.037740351
moss_LEVE_v2.pkl,balance.1.csv,0.041910526315788975
moss_LEVE_v2.pkl,balance.3.csv,0.038846491228069505
moss_LEVE_v2.pkl,balloon.csv,0.037646491228069824
moss_LEVE_v2.pkl,bank8FM.csv,0.03457807
moss_LEVE_v2.pkl,breast-cancer.csv,0.037101754
moss_LEVE_v2.pkl,churn.csv,0.2114605263157899
moss_LEVE_v2.pkl,clean2.csv,0.036356140350876996
moss_LEVE_v2.pkl,click-prediction.csv,0.472844737
moss_LEVE_v2.pkl,cmc.1.csv,0.20022631578947414
moss_LEVE_v2.pkl,cmc.2.csv,0.45170175438596505
moss_LEVE_v2.pkl,cmc.3.csv,0.4579096491228071
moss_LEVE_v2.pkl,cmc.csv,0.17840175438596426
moss_LEVE_v2.pkl,covtype_reduced.csv,0.10817894736842074
moss_LEVE_v2.pkl,cpu_act.csv,0.041706140350877004
moss_LEVE_v2.pkl,ctg.1.csv,0.10229736842105151
moss_LEVE_v2.pkl,ctg.2.csv,0.18822631578947405
moss_LEVE_v2.pkl,ctg.3.csv,0.08222807
moss_LEVE_v2.pkl,default_credit_card_clients.csv,0.45430701754386177
moss_LEVE_v2.pkl,delta_ailerons.csv,0.039282456
moss_LEVE_v2.pkl,eeg.csv,0.067655263
moss_LEVE_v2.pkl,electricity-normalized.csv,0.045765789473683864
moss_LEVE_v2.pkl,elevators.csv,0.19580614035087632
moss_LEVE_v2.pkl,file22f0e4a679.csv,0.032914912
moss_LEVE_v2.pkl,file79b563a1a18.csv,0.088528947
moss_LEVE_v2.pkl,file7b5365fa741c.csv,0.23773596491228102
moss_LEVE_v2.pkl,fri_c2_1000_10.csv,0.066292982
moss_LEVE_v2.pkl,fried.csv,0.039939473684210164
moss_LEVE_v2.pkl,german.csv,0.4598517543859669
moss_LEVE_v2.pkl,gina_agnostic.csv,0.051345614035087056
moss_LEVE_v2.pkl,haberman.csv,0.4386552631578948
moss_LEVE_v2.pkl,houses.csv,0.033923684
moss_LEVE_v2.pkl,ionosphere.csv,0.07210614
moss_LEVE_v2.pkl,iris.2.csv,0.045339474
moss_LEVE_v2.pkl,iris.3.csv,0.11876140350877278
moss_LEVE_v2.pkl,jm1-processed.csv,0.46407631578947606
moss_LEVE_v2.pkl,kdd_JapaneseVowels.csv,0.036005263157894485
moss_LEVE_v2.pkl,kin8nm.csv,0.1400105263157895
moss_LEVE_v2.pkl,letter-recognition.csv,0.075874561
moss_LEVE_v2.pkl,magic.csv,0.081986842
moss_LEVE_v2.pkl,mammographic.csv,0.066290351
moss_LEVE_v2.pkl,mozilla.csv,0.059484211
moss_LEVE_v2.pkl,namao.csv,0.049005263157893816
moss_LEVE_v2.pkl,occupancy.csv,0.037571052631578394
moss_LEVE_v2.pkl,page-blocks.csv,0.092301754
moss_LEVE_v2.pkl,pageblocks.5.csv,0.21676578947368458
moss_LEVE_v2.pkl,pendigits.csv,0.032964912280701614
moss_LEVE_v2.pkl,phoneme.csv,0.097885088
moss_LEVE_v2.pkl,php50jXam.csv,0.031717543859648555
moss_LEVE_v2.pkl,phpGUrE90.csv,0.081632456
moss_LEVE_v2.pkl,phpMD2hR6.csv,0.037526315789473054
moss_LEVE_v2.pkl,phpWfYmlu.csv,0.039238596
moss_LEVE_v2.pkl,phphQEck0.csv,0.036358772
moss_LEVE_v2.pkl,phplE7q6h.csv,0.075049123
moss_LEVE_v2.pkl,phpmPOD5A.csv,0.44612807017544004
moss_LEVE_v2.pkl,phpwRjVjk.csv,0.044105263
moss_LEVE_v2.pkl,phpxijhaP.csv,0.032400877
moss_LEVE_v2.pkl,pol.csv,0.037992105
moss_LEVE_v2.pkl,pollen.csv,0.3537929824561409
moss_LEVE_v2.pkl,puma32H.csv,0.19581842105263247
moss_LEVE_v2.pkl,puma8NH.csv,0.060997368
moss_LEVE_v2.pkl,quake.csv,0.4386447368421064
moss_LEVE_v2.pkl,sonar.csv,0.25576403508771967
moss_LEVE_v2.pkl,space_ga.csv,0.040889473684210136
moss_LEVE_v2.pkl,spambase(1).csv,0.038088596
moss_LEVE_v2.pkl,spambase.csv,0.035849999999999584
moss_LEVE_v2.pkl,spectf.csv,0.46847105263157895
moss_LEVE_v2.pkl,sylva_prior.csv,0.04797807
moss_LEVE_v2.pkl,tictactoe.csv,0.10710877192982485
moss_LEVE_v2.pkl,transfusion.csv,0.4194771929824563
moss_LEVE_v2.pkl,visualizing_soil.csv,0.036733333
moss_LEVE_v2.pkl,wind.csv,0.050311403508771606
moss_LEVE_v2.pkl,wine-q-red.csv,0.086188596
moss_LEVE_v2.pkl,wine-q-white.csv,0.23089473684210565
moss_LEVE_v2.pkl,wine.1.csv,0.053958772
moss_LEVE_v2.pkl,wine.2.csv,0.045477192982456026
moss_LEVE_v2.pkl,wine.3.csv,0.036532456
moss_LEVE_v2.pkl,winetype.csv,0.033414035
moss_LEVE_v2.pkl,yeast.csv,0.4479131578947369
