pkl_name,dataset,erro_medio_regressor
moss_GIGANTE.pkl,occupancy.csv,0.011654184210526263
moss_GIGANTE.pkl,page-blocks.csv,0.08055287719298247
moss_GIGANTE.pkl,pageblocks.5.csv,0.18268728947368454
moss_GIGANTE.pkl,pendigits.csv,0.022172271929825463
moss_GIGANTE.pkl,phoneme.csv,0.07527201754385981
moss_GIGANTE.pkl,php50jXam.csv,0.009837421052631875
moss_GIGANTE.pkl,phpGUrE90.csv,0.08740214912280735
moss_GIGANTE.pkl,phpMD2hR6.csv,0.010529342105263274
moss_GIGANTE.pkl,phpWfYmlu.csv,0.028074622807017474
moss_GIGANTE.pkl,phphQEck0.csv,0.009599438596491415
moss_GIGANTE.pkl,phplE7q6h.csv,0.05148721929824548
moss_GIGANTE.pkl,phpmPOD5A.csv,0.3863693859649113
moss_GIGANTE.pkl,phpwRjVjk.csv,0.059188271929824385
moss_GIGANTE.pkl,phpxijhaP.csv,0.016238254385964795
moss_GIGANTE.pkl,pol.csv,0.0233353859649124
moss_GIGANTE.pkl,pollen.csv,0.30209989473684346
moss_GIGANTE.pkl,puma32H.csv,0.21978465789473872
moss_GIGANTE.pkl,puma8NH.csv,0.045058438596491154
moss_GIGANTE.pkl,quake.csv,0.4630042192982489
moss_GIGANTE.pkl,sonar.csv,0.2944569736842112
moss_GIGANTE.pkl,space_ga.csv,0.0570341403508769
moss_GIGANTE.pkl,spambase(1).csv,0.03550307894736841
moss_GIGANTE.pkl,spambase.csv,0.028604192982455808
moss_GIGANTE.pkl,spectf.csv,0.4631876754385965
moss_GIGANTE.pkl,sylva_prior.csv,0.05455400000000019
moss_GIGANTE.pkl,tictactoe.csv,0.09101754385964925
moss_GIGANTE.pkl,transfusion.csv,0.3345180438596495
moss_GIGANTE.pkl,visualizing_soil.csv,0.009581912280701932
moss_GIGANTE.pkl,wind.csv,0.05575480701754341
moss_GIGANTE.pkl,wine-q-red.csv,0.07200382456140353
moss_GIGANTE.pkl,wine-q-white.csv,0.19296252631578958
moss_GIGANTE.pkl,wine.1.csv,0.0544902192982459
moss_GIGANTE.pkl,wine.2.csv,0.03256149122807045
moss_GIGANTE.pkl,wine.3.csv,0.01314015789473647
moss_GIGANTE.pkl,winetype.csv,0.012229359649122874
moss_GIGANTE.pkl,yeast.csv,0.44824459649122805
moss_LEVE.pkl,1460_banana.csv,0.0524447368421052
moss_LEVE.pkl,1462_banknote-authentication.csv,0.025142982456140262
moss_LEVE.pkl,1466_cardiotocography.csv,0.024402631578947464
moss_LEVE.pkl,1475_first-order-theorem-proving.csv,0.05843157894736904
moss_LEVE.pkl,1479_hill-valley.csv,0.3531763157894741
moss_LEVE.pkl,1485_madelon.csv,0.2176596491228089
moss_LEVE.pkl,1489_phoneme.csv,0.08727017543859632
moss_LEVE.pkl,1494_qsar-biodeg.csv,0.1493508771929815
moss_LEVE.pkl,1496_ringnorm.csv,0.04068508771929882
moss_LEVE.pkl,1497_wall-robot-navigation.csv,0.025238596491228598
moss_LEVE.pkl,1504_steel-plates-fault.csv,0.030334210526315873
moss_LEVE.pkl,1507_twonorm.csv,0.021699122807017798
moss_LEVE.pkl,1526_wall-robot-navigation.csv,0.02584649122807023
moss_LEVE.pkl,1535_volcanoes-b5.csv,0.3578973684210517
moss_LEVE.pkl,1538_volcanoes-d1.csv,0.4882447368421091
moss_LEVE.pkl,1539_volcanoes-d2.csv,0.48567192982456503
moss_LEVE.pkl,1540_volcanoes-d3.csv,0.4876798245614073
moss_LEVE.pkl,1541_volcanoes-d4.csv,0.4892578947368461
moss_LEVE.pkl,1566_hill-valley.csv,0.3092552631578944
moss_LEVE.pkl,182_satimage.csv,0.025503508771930028
moss_LEVE.pkl,23_cmc.csv,0.18900000000000006
moss_LEVE.pkl,28_optdigits.csv,0.10797719298245656
moss_LEVE.pkl,294_satellite_image.csv,0.030770175438596965
