Dataset,Prev_Real,Prev_Alvo,Regressor,DySsyn,Erro_Regressor,Erro_DySsyn,Tempo_Regressor,Tempo_DySsyn,Tempo_Médio_Regressor,Tempo_Médio_DySsyn
balance.1,0.05,0.05,0.12136666666666672,0.2692880757998074,0.07136666666666672,0.2192880757998074,0.019224899995606393,0.164545800013002,0.013674076312638232,0.16064209473552182
balance.1,0.1,0.1,0.14120333333333351,0.16173962041350826,0.04120333333333351,0.06173962041350825,0.013410199957434088,0.18820710002910346,0.013674076312638232,0.16064209473552182
balance.1,0.15,0.15,0.11809666666666666,0.14780021806539423,0.03190333333333334,0.0021997819346057657,0.014453000039793551,0.17011709994403645,0.013674076312638232,0.16064209473552182
balance.1,0.2,0.2,0.2034933333333338,0.25156005237001705,0.0034933333333337924,0.05156005237001704,0.013297699973918498,0.18867709999904037,0.013674076312638232,0.16064209473552182
balance.1,0.25,0.25,0.1744533333333337,0.21920105716763383,0.07554666666666629,0.030798942832366172,0.0114618000225164,0.11142380000092089,0.013674076312638232,0.16064209473552182
balance.1,0.3,0.3,0.34626333333333226,0.28618826977906253,0.04626333333333227,0.013811730220937457,0.010704200016334653,0.11278999998467043,0.013674076312638232,0.16064209473552182
balance.1,0.35,0.35,0.3718299999999997,0.3695792993556891,0.02182999999999974,0.01957929935568914,0.01120239996816963,0.14647259999765083,0.013674076312638232,0.16064209473552182
balance.1,0.375,0.39999999999999997,0.37204666666666614,0.34841754815052767,0.002953333333333863,0.026582451849472333,0.01229719998082146,0.1643675999948755,0.013674076312638232,0.16064209473552182
balance.1,0.45,0.44999999999999996,0.41366333333333266,0.4649479067457027,0.03633666666666735,0.014947906745702677,0.013115600042510778,0.14044660003855824,0.013674076312638232,0.16064209473552182
balance.1,0.475,0.49999999999999994,0.42272666666666614,0.5133736222123286,0.05227333333333384,0.03837362221232865,0.012630199955310673,0.1413629000307992,0.013674076312638232,0.16064209473552182
balance.1,0.525,0.5499999999999999,0.5767766666666655,0.5580707990915226,0.05177666666666547,0.03307079909152255,0.011039800010621548,0.1740910999942571,0.013674076312638232,0.16064209473552182
balance.1,0.6,0.6,0.6125299999999989,0.6306815757953947,0.012529999999998931,0.030681575795394767,0.02337410004111007,0.16000169998733327,0.013674076312638232,0.16064209473552182
balance.1,0.65,0.65,0.6083399999999991,0.5853691478409591,0.04166000000000092,0.06463085215904096,0.008813899999950081,0.16663169994717464,0.013674076312638232,0.16064209473552182
balance.1,0.7,0.7,0.7436199999999992,0.7256899402190822,0.043619999999999215,0.02568994021908222,0.012409800023306161,0.16411869996227324,0.013674076312638232,0.16064209473552182
balance.1,0.75,0.75,0.7121933333333326,0.7090454384769062,0.03780666666666743,0.040954561523093846,0.019628699985332787,0.131926600006409,0.013674076312638232,0.16064209473552182
balance.1,0.775,0.7999999999999999,0.7841933333333319,0.7222299018811098,0.009193333333331832,0.05277009811889022,0.021063400025013834,0.14330639998661354,0.013674076312638232,0.16064209473552182
balance.1,0.85,0.85,0.8771599999999992,0.8106847349105182,0.027159999999999185,0.0393152650894818,0.014344599971082062,0.17203040001913905,0.013674076312638232,0.16064209473552182
balance.1,0.9,0.9,0.8818799999999996,0.8450673145549574,0.01812000000000047,0.054932685445042595,0.016493599978275597,0.16870069998549297,0.013674076312638232,0.16064209473552182
balance.1,0.95,0.95,0.8868466666666662,0.8933231781087921,0.06315333333333373,0.05667682189120782,0.01290930004324764,0.13204239995684475,0.013674076312638232,0.16064209473552182
balance.1,0.05,0.05,0.033319999999999905,0.04062175065309366,0.016680000000000098,0.009378249346906342,0.008774899994023144,0.1594895999878645,0.013674076312638232,0.16064209473552182
balance.1,0.1,0.1,0.1778600000000005,0.2762039552943425,0.07786000000000048,0.1762039552943425,0.01058449997799471,0.14507179998327047,0.013674076312638232,0.16064209473552182
balance.1,0.15,0.15,0.17819333333333381,0.23052911382864544,0.02819333333333382,0.08052911382864544,0.01492869999492541,0.16579490003641695,0.013674076312638232,0.16064209473552182
balance.1,0.2,0.2,0.19542333333333378,0.23296828942119663,0.004576666666666229,0.03296828942119662,0.015224500035401434,0.19903059996431693,0.013674076312638232,0.16064209473552182
balance.1,0.25,0.25,0.24640333333333345,0.2706536240806472,0.0035966666666665537,0.020653624080647193,0.011483500013127923,0.12136230000760406,0.013674076312638232,0.16064209473552182
balance.1,0.3,0.3,0.40238333333333254,0.4463485011401442,0.10238333333333255,0.1463485011401442,0.013647099956870079,0.18335200002184138,0.013674076312638232,0.16064209473552182
balance.1,0.35,0.35,0.20189666666666714,0.2963583874650123,0.14810333333333284,0.05364161253498767,0.011678299983032048,0.17572599998675287,0.013674076312638232,0.16064209473552182
balance.1,0.375,0.39999999999999997,0.39879666666666574,0.4499569894473456,0.023796666666665744,0.07495698944734558,0.013947299972642213,0.17416250001406297,0.013674076312638232,0.16064209473552182
balance.1,0.45,0.44999999999999996,0.4216633333333327,0.4865903530002969,0.028336666666667287,0.036590353000296894,0.01368989999173209,0.17035719996783882,0.013674076312638232,0.16064209473552182
balance.1,0.475,0.49999999999999994,0.39767999999999915,0.3977189826870557,0.07732000000000083,0.07728101731294429,0.013149900012649596,0.16849810001440346,0.013674076312638232,0.16064209473552182
balance.1,0.525,0.5499999999999999,0.3926633333333327,0.39137880365935523,0.13233666666666732,0.1336211963406448,0.013532600016333163,0.17023049999261275,0.013674076312638232,0.16064209473552182
balance.1,0.6,0.6,0.6255733333333328,0.618378011900144,0.02557333333333278,0.018378011900143987,0.014097100007347763,0.14710000000195578,0.013674076312638232,0.16064209473552182
balance.1,0.65,0.65,0.6039799999999989,0.5693424752471579,0.04602000000000117,0.08065752475284216,0.014136499958112836,0.160549100022763,0.013674076312638232,0.16064209473552182
balance.1,0.7,0.7,0.6465999999999993,0.6923612408582303,0.05340000000000067,0.007638759141769702,0.015175299951806664,0.1758830000180751,0.013674076312638232,0.16064209473552182
balance.1,0.75,0.75,0.7744799999999985,0.7478395780152723,0.024479999999998503,0.0021604219847276562,0.014696900034323335,0.17080349999014288,0.013674076312638232,0.16064209473552182
balance.1,0.775,0.7999999999999999,0.7654799999999986,0.7301303066185235,0.009520000000001416,0.044869693381476505,0.014847499958705157,0.1775593000347726,0.013674076312638232,0.16064209473552182
balance.1,0.85,0.85,0.8556866666666653,0.7466375580132926,0.005686666666665285,0.10336244198670741,0.010482600016985089,0.1685993000282906,0.013674076312638232,0.16064209473552182
balance.1,0.9,0.9,0.8396499999999985,0.7921356120345103,0.06035000000000157,0.1078643879654897,0.010789499967359006,0.16478380002081394,0.013674076312638232,0.16064209473552182
balance.1,0.95,0.95,0.8821033333333329,0.8006998933987675,0.06789666666666705,0.1493001066012325,0.012873900006525218,0.16478579997783527,0.013674076312638232,0.16064209473552182
balance.3,0.05,0.05,0.03364999999999991,4.4552394047661854e-05,0.016350000000000094,0.049955447605952344,0.012668399955146015,0.18780760001391172,0.014257897376266652,0.16968626051828706
balance.3,0.1,0.1,0.03081666666666655,0.030339684081082133,0.06918333333333346,0.06966031591891787,0.026268600020557642,0.15228679997380823,0.014257897376266652,0.16968626051828706
balance.3,0.15,0.15,0.14465666666666693,0.14372863487927318,0.005343333333333061,0.006271365120726818,0.013270300056319684,0.15403740003239363,0.014257897376266652,0.16968626051828706
balance.3,0.2,0.2,0.18148333333333383,0.21754660090281813,0.01851666666666618,0.01754660090281812,0.026947800011839718,0.17388179997215047,0.014257897376266652,0.16968626051828706
balance.3,0.25,0.25,0.18035000000000054,0.2036633343264706,0.06964999999999946,0.0463366656735294,0.01323059998685494,0.1629079999984242,0.014257897376266652,0.16968626051828706
balance.3,0.3,0.3,0.23048000000000035,0.21631675468939504,0.06951999999999964,0.08368324531060495,0.011412100051529706,0.15289689996279776,0.014257897376266652,0.16968626051828706
balance.3,0.35,0.35,0.37806333333333236,0.3460428856971722,0.028063333333332385,0.003957114302827802,0.014657000021543354,0.16892149997875094,0.014257897376266652,0.16968626051828706
balance.3,0.375,0.39999999999999997,0.36910999999999966,0.37350230204798907,0.005890000000000339,0.0014976979520109346,0.014067400014027953,0.18829150003148243,0.014257897376266652,0.16968626051828706
