Dataset,Prev_Real,Prev_Alvo,Regressor,DySsyn,Erro_Regressor,Erro_DySsyn,Tempo_Regressor,Tempo_DySsyn,Tempo_Médio_Regressor,Tempo_Médio_DySsyn
balance.1,0.04736842105263158,0.05,0.11969333333333336,0.13134528145393026,0.07232491228070179,0.08397686040129868,0.010859799978788942,0.11301630001980811,0.010224626316860514,0.11653336842458598
balance.1,0.1,0.1,0.11777333333333331,0.14036838259183632,0.017773333333333308,0.04036838259183631,0.008648900024127215,0.11293689999729395,0.010224626316860514,0.11653336842458598
balance.1,0.14736842105263157,0.15,0.17752666666666714,0.2056336900581468,0.030158245614035573,0.058265269005515236,0.010832300002221018,0.12068220000946894,0.010224626316860514,0.11653336842458598
balance.1,0.2,0.2,0.18103000000000052,0.24119145496166133,0.018969999999999487,0.04119145496166132,0.010958600032608956,0.11331809998955578,0.010224626316860514,0.11653336842458598
balance.1,0.24736842105263157,0.25,0.2493466666666669,0.3043431151677103,0.00197824561403534,0.05697469411507872,0.010616999992635101,0.11489890003576875,0.010224626316860514,0.11653336842458598
balance.1,0.3,0.3,0.3760299999999993,0.37548238186176464,0.07602999999999932,0.07548238186176465,0.011165900039486587,0.15967909997561947,0.010224626316860514,0.11653336842458598
balance.1,0.3473684210526316,0.35,0.38131999999999916,0.3934156181624258,0.033951578947367556,0.04604719710979421,0.009704699972644448,0.10685380001086742,0.010224626316860514,0.11653336842458598
balance.1,0.4,0.39999999999999997,0.39275333333333246,0.40604865697435627,0.007246666666667567,0.006048656974356248,0.00857270002597943,0.10704239999176934,0.010224626316860514,0.11653336842458598
balance.1,0.4473684210526316,0.44999999999999996,0.40351666666666586,0.4308929360516335,0.043851754385965724,0.016475485000998102,0.00855189998401329,0.1141891999868676,0.010224626316860514,0.11653336842458598
balance.1,0.49473684210526314,0.49999999999999994,0.4110733333333328,0.43239649233434746,0.08366350877193035,0.06234034977091568,0.010583800030872226,0.1131840999587439,0.010224626316860514,0.11653336842458598
balance.1,0.5473684210526316,0.5499999999999999,0.5855299999999989,0.5442887931281984,0.03816157894736727,0.0030796279244331703,0.008718899975065142,0.11285890004364774,0.010224626316860514,0.11653336842458598
balance.1,0.6,0.6,0.6137333333333324,0.5912418489637454,0.013733333333332376,0.008758151036254547,0.010633199999574572,0.11504210002021864,0.010224626316860514,0.11653336842458598
balance.1,0.6473684210526316,0.65,0.6195633333333324,0.5964503858976966,0.027805087719299237,0.05091803515493498,0.010973300028126687,0.10750929999630898,0.010224626316860514,0.11653336842458598
balance.1,0.7,0.7,0.6266633333333325,0.6743367243596082,0.0733366666666675,0.025663275640391725,0.008844800002407283,0.11039320001145825,0.010224626316860514,0.11653336842458598
balance.1,0.7473684210526316,0.75,0.8067266666666659,0.7261376613235231,0.059358245614034355,0.021230759729108484,0.009014699957333505,0.10930670000379905,0.010224626316860514,0.11653336842458598
balance.1,0.8,0.7999999999999999,0.8106066666666653,0.7366413899241597,0.01060666666666521,0.06335861007584032,0.008838600013405085,0.10884969995822757,0.010224626316860514,0.11653336842458598
balance.1,0.8473684210526315,0.85,0.8170299999999986,0.7505782341262348,0.030338421052632958,0.09679018692639674,0.010796899965498596,0.11806140001863241,0.010224626316860514,0.11653336842458598
balance.1,0.9,0.9,0.883693333333333,0.8500348684215989,0.016306666666667025,0.0499651315784011,0.009002399980090559,0.11225300002843142,0.010224626316860514,0.11653336842458598
balance.1,0.9473684210526315,0.95,0.8836866666666663,0.8969687054882178,0.06368175438596524,0.050399715564413694,0.01100390002829954,0.11875239998335019,0.010224626316860514,0.11653336842458598
balance.1,0.04736842105263158,0.05,0.1182233333333333,0.1088452160599997,0.07085491228070173,0.061476795007368114,0.010652199969626963,0.1200791000155732,0.010224626316860514,0.11653336842458598
balance.1,0.1,0.1,0.11562333333333327,0.13420258441896304,0.015623333333333267,0.03420258441896304,0.010853299987502396,0.11772700003348291,0.010224626316860514,0.11653336842458598
